microRNA,mRNA,energy,targetStart,targetEnd,score
aal-miR-956-3p,AALF021458-RA.1,-17.1,17804,17818,0.991187005909185
aal-miR-956-3p,AALF021458-RA.1,-11.74,30029,30052,0.99935530575911
aal-miR-956-3p,AALF015350-RA.1,-10.76,273,307,0.999459555283648
aal-miR-956-3p,AALF024530-RA.1,-14.21,3252,3279,0.994329022355128
aal-miR-956-3p,AALF020782-RA.1,-18.31,99,134,0.998836770884667
aal-miR-956-3p,AALF007205-RA.1,-12.9,1692,1720,0.99740747933053
aal-miR-956-3p,AALF007205-RA.1,-14.85,2326,2368,0.999689041541015
aal-miR-1174-3p,AALF003199-RA.1,-16.8,76,98,0.999678970588915
aal-miR-1174-3p,AALF016189-RA.1,-16.8,3,24,0.998885632899069
aal-miR-1174-3p,AALF009737-RA.1,-15.16,1350,1384,0.999465203496091
aal-miR-1174-3p,AALF017917-RA.1,-16.9,801,830,0.999241106858142
aal-miR-1174-3p,AALF014760-RA.1,-21.11,2394,2427,0.995434379297057
aal-miR-1174-3p,AALF026170-RA.1,-19.2,54,83,0.993601979950072
aal-miR-1174-3p,AALF016085-RA.1,-17.6,1281,1307,0.996388737477731
aal-miR-1174-3p,AALF011049-RA.1,-20.76,5480,5518,0.997051386733249
aal-miR-1174-3p,AALF004093-RA.1,-18.45,410,456,0.999638139034823
aal-miR-1174-3p,AALF023790-RA.1,-18,2413,2448,0.998326847841258
aal-miR-1174-3p,AALF023790-RA.1,-25.99,3684,3725,0.999704715478025
aal-miR-1174-3p,AALF023790-RA.1,-23.5,11237,11257,0.996242596734595
aal-miR-1174-3p,AALF007630-RA.1,-16.1,141,162,0.994381461909074
aal-miR-1174-3p,AALF012171-RA.1,-17,351,370,0.993396302602381
aal-miR-1174-3p,AALF028181-RA.1,-23.7,268,294,0.996764849668567
aal-miR-1174-3p,AALF021347-RA.1,-12.11,20,51,0.999961787717993
aal-miR-1174-3p,AALF014278-RA.1,-16.5,612,652,0.999394721206119
aal-miR-1174-3p,AALF007520-RA.1,-15.95,5843,5889,0.999671114412582
aal-miR-1174-3p,AALF007520-RA.1,-13.35,13284,13327,0.994381461909074
aal-miR-1174-3p,AALF007520-RA.1,-19,17769,17796,0.99532256666713
aal-miR-1174-3p,AALF009951-RA.1,-16.7,1524,1542,0.996764849668567
aal-miR-1174-3p,AALF013274-RA.1,-14.85,133,185,0.99990332289577
aal-miR-1174-3p,AALF002219-RA.1,-14.2,2894,2924,0.99988858778822
aal-miR-1174-3p,AALF002219-RA.1,-13.48,9197,9247,0.999758823678892
aal-miR-1174-3p,AALF002219-RA.1,-20.78,10297,10347,0.99932729376801
aal-miR-1174-3p,AALF015068-RA.1,-15.44,377,401,0.99990332289577
aal-miR-1174-3p,AALF012626-RA.1,-18.35,10826,10887,0.999704715478025
aal-miR-1174-3p,AALF007683-RA.1,-13.31,16808,16845,0.999584217373053
aal-miR-1174-3p,AALF017397-RA.1,-13.66,4285,4318,0.999743762857114
aal-miR-1174-3p,AALF017499-RA.1,-15.91,1020,1070,0.999925752750795
aal-miR-1174-3p,AALF028424-RA.1,-18.1,19,38,0.997066681320945
aal-miR-1174-3p,AALF011153-RA.1,-15.2,107,132,0.994381461909074
aal-miR-1174-3p,AALF014313-RA.1,-17.63,463,506,0.999596555630492
aal-miR-1174-3p,AALF020015-RA.1,-13.8,19,40,0.999766018907991
aal-miR-1174-3p,AALF003701-RA.1,-17.99,193,235,0.992426668686493
aal-miR-1174-3p,AALF024816-RA.1,-16.63,6922,6957,0.999704715478025
aal-miR-1174-3p,AALF004341-RA.1,-18.1,557,595,0.999979901176007
aal-miR-1174-3p,AALF008785-RA.1,-14.5,11343,11382,0.999945112512645
aal-miR-1174-3p,AALF019499-RA.1,-17.85,9,54,0.99950423832212
aal-miR-1174-3p,AALF013836-RA.1,-15.89,4992,5040,0.999510547221702
aal-miR-1174-3p,AALF026041-RA.1,-17.56,105,160,0.99918560343655
aal-miR-1174-3p,AALF004754-RA.1,-18.99,1402,1449,0.999722562396472
aal-miR-1174-3p,AALF004754-RA.1,-18.99,10623,10670,0.999877019470538
aal-miR-1174-3p,AALF009300-RA.1,-19.54,275,348,0.999854771210588
aal-miR-1174-3p,AALF009300-RA.1,-16.9,774,798,0.997051386733249
aal-miR-1174-3p,AALF009300-RA.1,-19.6,1153,1192,0.99990332289577
aal-miR-1174-3p,AALF027043-RA.1,-18.34,373,414,0.999671114412582
aal-miR-1174-3p,AALF017317-RA.1,-16.15,139,175,0.99987375489368
aal-miR-1174-3p,AALF011919-RA.1,-19.2,6338,6362,0.99889139292312
aal-miR-1174-3p,AALF014786-RA.1,-15.5,54,98,0.999510547221702
aal-miR-1174-3p,AALF028050-RA.1,-19.95,8886,8936,0.995852624557941
aal-miR-1174-3p,AALF000725-RA.1,-16.1,130,151,0.994381461909074
aal-miR-1174-3p,AALF020589-RA.1,-18.11,66,100,0.994381461909074
aal-miR-1174-3p,AALF000998-RA.1,-15.1,0,12,0.999576210451362
aal-miR-1174-3p,AALF011874-RA.1,-18.35,4,42,0.999680285361917
aal-miR-1174-3p,AALF008023-RA.1,-14.88,1012,1062,0.999594869598436
aal-miR-1174-3p,AALF011766-RA.1,-18.2,918,946,0.999827220162893
aal-miR-1174-3p,AALF007967-RA.1,-15.14,2469,2530,0.999920397756286
aal-miR-1174-3p,AALF024020-RA.1,-15.9,2620,2641,0.999210185645535
aal-miR-1174-3p,AALF009771-RA.1,-17.25,2219,2267,0.999964894565853
aal-miR-1174-3p,AALF002937-RA.1,-19.84,1608,1652,0.99988858778822
aal-miR-1174-3p,AALF018049-RA.1,-13.42,45,100,0.999758823678892
aal-miR-1174-3p,AALF014673-RA.1,-22.51,130,180,0.993972680874768
aal-miR-1174-3p,AALF005377-RA.1,-18.09,540,582,0.995308233572286
aal-miR-1174-3p,AALF013663-RA.1,-18.3,161,192,0.997051386733249
aal-miR-1174-3p,AALF027188-RA.1,-21.17,5446,5486,0.997051386733249
aal-miR-1174-3p,AALF002826-RA.1,-15.05,355,405,0.999835622668294
aal-miR-1174-3p,AALF027980-RA.1,-16.85,11,58,0.999225451388441
aal-miR-1174-3p,AALF024488-RA.1,-15,622,675,0.99990332289577
aal-miR-1174-3p,AALF022584-RA.1,-12.9,30,52,0.994381461909074
aal-miR-1174-3p,AALF003471-RA.1,-19.37,397,462,0.999914188464429
aal-miR-1174-3p,AALF023843-RA.1,-13.76,268,322,0.999990098725989
aal-miR-1174-3p,AALF001707-RA.1,-20.26,2894,2939,0.991282309455402
aal-miR-1174-3p,AALF004148-RA.1,-20.3,647,671,0.995834106726343
aal-miR-1174-3p,AALF022521-RA.1,-19.1,28079,28104,0.998272776005288
aal-miR-1174-3p,AALF027539-RA.1,-20.58,227,275,0.991813596141572
aal-miR-1174-3p,AALF021458-RA.1,-14.6,12992,13005,0.998272776005288
aal-miR-1174-3p,AALF011377-RA.1,-13.94,10,69,0.999510547221702
aal-miR-1174-3p,AALF017884-RA.1,-18.34,386,427,0.999787915630575
aal-miR-210-3p,AALF000758-RA.1,-14.54,758,782,0.994178664303876
aal-miR-210-3p,AALF026317-RA.1,-21.2,7294,7328,0.99532256666713
aal-miR-210-3p,AALF002605-RA.1,-18.4,397,427,0.995434379297057
aal-miR-210-3p,AALF011112-RA.1,-12.3,0,19,0.995834106726343
aal-miR-210-3p,AALF024476-RA.1,-14.51,3,47,0.999827220162893
aal-miR-210-3p,AALF027115-RA.1,-17.3,4625,4643,0.999911721225926
aal-miR-210-3p,AALF012319-RA.1,-16.6,787,809,0.999830604553433
aal-miR-210-3p,AALF004994-RA.1,-18.91,792,844,0.995965033238838
aal-miR-210-3p,AALF004462-RA.1,-15.5,590,621,0.991759651730091
aal-miR-210-3p,AALF004462-RA.1,-13.1,4116,4146,0.997051386733249
aal-miR-210-3p,AALF027903-RA.1,-12.16,67,109,0.99889139292312
aal-miR-210-3p,AALF019927-RA.1,-16.69,38,60,0.99918137079838
aal-miR-210-3p,AALF022363-RA.1,-14.94,830,858,0.999925817224388
aal-miR-210-3p,AALF009737-RA.1,-16.6,4626,4661,0.995434379297057
aal-miR-210-3p,AALF009106-RA.1,-14.35,186,212,0.99981359002492
aal-miR-210-3p,AALF014760-RA.1,-19.11,8156,8207,0.991666138918072
aal-miR-210-3p,AALF020712-RA.1,-15.3,137,174,0.999125527907125
aal-miR-210-3p,AALF021137-RA.1,-15.58,68,114,0.999371818945346
aal-miR-210-3p,AALF006466-RA.1,-13.4,794,824,0.99398986900297
aal-miR-210-3p,AALF009105-RA.1,-14.2,10,30,0.999958791886652
aal-miR-210-3p,AALF008947-RA.1,-18.4,1510,1540,0.99499149582247
aal-miR-210-3p,AALF026525-RA.1,-15.3,2101,2123,0.997051386733249
aal-miR-210-3p,AALF012376-RA.1,-15.3,128,143,0.990963462577968
aal-miR-210-3p,AALF004565-RA.1,-17.21,204,268,0.993723730400346
aal-miR-210-3p,AALF007310-RA.1,-14.35,189,215,0.999671114412582
aal-miR-210-3p,AALF018351-RA.1,-18,1145,1196,0.993582452204229
aal-miR-210-3p,AALF023790-RA.1,-18.7,13209,13238,0.998513269242763
aal-miR-210-3p,AALF013058-RA.1,-18.21,140,178,0.997051386733249
aal-miR-210-3p,AALF021925-RA.1,-13.7,971,996,0.999903823114105
aal-miR-210-3p,AALF027309-RA.1,-15.62,750,800,0.99987375489368
aal-miR-210-3p,AALF002981-RA.1,-16.05,73,118,0.999704715478025
aal-miR-210-3p,AALF014011-RA.1,-15.59,271,311,0.999900169488524
aal-miR-210-3p,AALF006996-RA.1,-17.8,518,539,0.995434379297057
aal-miR-210-3p,AALF004610-RA.1,-14,351,378,0.999968828854819
aal-miR-210-3p,AALF000066-RA.1,-16.78,290,349,0.999919983736171
aal-miR-210-3p,AALF016122-RA.1,-12.62,121,171,0.999877019470538
aal-miR-210-3p,AALF000432-RA.1,-15.66,87,131,0.99740747933053
aal-miR-210-3p,AALF011149-RA.1,-15.3,51,72,0.995565949301119
aal-miR-210-3p,AALF014059-RA.1,-16.11,616,643,0.999685140366328
aal-miR-210-3p,AALF002233-RA.1,-15.26,885,919,0.999569784681536
aal-miR-210-3p,AALF012060-RA.1,-14.8,135,161,0.99131303549548
aal-miR-210-3p,AALF013105-RA.1,-15.66,158,208,0.999241106858142
aal-miR-210-3p,AALF027634-RA.1,-12.9,1652,1670,0.999901673476154
aal-miR-210-3p,AALF014425-RA.1,-15.56,89,166,0.995957493161741
aal-miR-210-3p,AALF027518-RA.1,-15.4,426,467,0.999811122896975
aal-miR-210-3p,AALF014956-RA.1,-17.31,315,340,0.996379027551356
aal-miR-210-3p,AALF022918-RA.1,-14.6,289,306,0.991875029067892
aal-miR-210-3p,AALF012626-RA.1,-14.31,3631,3655,0.999902076260872
aal-miR-210-3p,AALF012626-RA.1,-18.9,9589,9626,0.999927806038292
aal-miR-210-3p,AALF007683-RA.1,-18.54,10185,10229,0.999125527907125
aal-miR-210-3p,AALF017397-RA.1,-15.04,232,297,0.999933243662051
aal-miR-210-3p,AALF017397-RA.1,-17.2,5880,5898,0.999047599062372
aal-miR-210-3p,AALF017552-RA.1,-15.96,1884,1933,0.999241106858142
aal-miR-210-3p,AALF024458-RA.1,-12,248,276,0.993104502103247
aal-miR-210-3p,AALF020654-RA.1,-13.6,36,54,0.999685140366328
aal-miR-210-3p,AALF028417-RA.1,-13,338,381,0.999594869598436
aal-miR-210-3p,AALF011576-RA.1,-12.16,78,120,0.998726338833168
aal-miR-210-3p,AALF002435-RA.1,-19.01,1237,1262,0.995434379297057
aal-miR-210-3p,AALF024816-RA.1,-14.4,8461,8484,0.999542114427819
aal-miR-210-3p,AALF011997-RA.1,-15.1,555,584,0.999902076260872
aal-miR-210-3p,AALF003859-RA.1,-16.4,311,327,0.991282309455402
aal-miR-210-3p,AALF024463-RA.1,-15.1,4,43,0.999510547221702
aal-miR-210-3p,AALF015949-RA.1,-14.05,434,471,0.999787915630575
aal-miR-210-3p,AALF011472-RA.1,-18.2,524,561,0.998250062963601
aal-miR-210-3p,AALF008785-RA.1,-16.12,1345,1375,0.992914499278568
aal-miR-210-3p,AALF011785-RA.1,-12.09,83,119,0.99889139292312
aal-miR-210-3p,AALF013590-RA.1,-13.9,687,724,0.999871695744701
aal-miR-210-3p,AALF010877-RA.1,-22.16,36,82,0.994410373149096
aal-miR-210-3p,AALF026609-RA.1,-16.13,39,74,0.999199700883251
aal-miR-210-3p,AALF014163-RA.1,-14.84,196,228,0.9956939722694
aal-miR-210-3p,AALF009833-RA.1,-15.41,733,774,0.999602655047595
aal-miR-210-3p,AALF019551-RA.1,-17.06,639,681,0.998885632899069
aal-miR-210-3p,AALF013836-RA.1,-15.55,14784,14836,0.999850070385964
aal-miR-210-3p,AALF005233-RA.1,-12.09,83,119,0.99889139292312
aal-miR-210-3p,AALF006556-RA.1,-16.64,4057,4076,0.998842394075559
aal-miR-210-3p,AALF006556-RA.1,-18.93,7590,7623,0.999125527907125
aal-miR-210-3p,AALF006880-RA.1,-21.16,8796,8842,0.999632335213344
aal-miR-210-3p,AALF028469-RA.1,-14.2,7021,7040,0.998272776005288
aal-miR-210-3p,AALF004754-RA.1,-16.1,6448,6470,0.999241106858142
aal-miR-210-3p,AALF011505-RA.1,-17.4,1402,1467,0.999602655047595
aal-miR-210-3p,AALF027730-RA.1,-18.78,464,512,0.999241106858142
aal-miR-210-3p,AALF000101-RA.1,-15.05,1327,1379,0.999787915630575
aal-miR-210-3p,AALF011564-RA.1,-15.2,2161,2180,0.999125527907125
aal-miR-210-3p,AALF011564-RA.1,-16.1,7517,7539,0.999440531983895
aal-miR-210-3p,AALF011782-RA.1,-15.7,171,198,0.999827220162893
aal-miR-210-3p,AALF001948-RA.1,-15.1,16,27,0.991719455236908
aal-miR-210-3p,AALF002317-RA.1,-13.5,1861,1886,0.991875029067892
aal-miR-210-3p,AALF005009-RA.1,-14.31,276,319,0.999908532210383
aal-miR-210-3p,AALF014407-RA.1,-19.71,636,666,0.998730951170402
aal-miR-210-3p,AALF002063-RA.1,-15.85,7819,7881,0.999513078716406
aal-miR-210-3p,AALF014727-RA.1,-20.14,9372,9413,0.998370314227587
aal-miR-210-3p,AALF024445-RA.1,-16.1,234,253,0.99131303549548
aal-miR-210-3p,AALF018108-RA.1,-19.76,3,41,0.992426668686493
aal-miR-210-3p,AALF022326-RA.1,-16.14,89,139,0.999671114412582
aal-miR-210-3p,AALF005279-RA.1,-15.1,258,280,0.998513379717984
aal-miR-210-3p,AALF008242-RA.1,-16.9,631,652,0.993582452204229
aal-miR-210-3p,AALF002273-RA.1,-17.89,387,446,0.99990332289577
aal-miR-210-3p,AALF012611-RA.1,-14.19,41,76,0.999680285361917
aal-miR-210-3p,AALF017164-RA.1,-16.12,1640,1701,0.999513078716406
aal-miR-210-3p,AALF022497-RA.1,-20.72,55,100,0.998370314227587
aal-miR-210-3p,AALF026400-RA.1,-20.7,1065,1089,0.997103558736658
aal-miR-210-3p,AALF011195-RA.1,-15.27,31,50,0.992629946856118
aal-miR-210-3p,AALF003159-RA.1,-13,361,397,0.99952940963325
aal-miR-210-3p,AALF003159-RA.1,-15.13,8716,8753,0.99935530575911
aal-miR-210-3p,AALF003159-RA.1,-18.37,11358,11421,0.999975715932572
aal-miR-210-3p,AALF006069-RA.1,-10.7,0,7,0.994151436089606
aal-miR-210-3p,AALF024872-RA.1,-16.7,947,974,0.995434379297057
aal-miR-210-3p,AALF025297-RA.1,-13.9,10893,10918,0.999241106858142
aal-miR-210-3p,AALF025297-RA.1,-13.95,15693,15734,0.999536910918837
aal-miR-210-3p,AALF012563-RA.1,-14.73,316,360,0.999843670531996
aal-miR-210-3p,AALF015582-RA.1,-14.35,13122,13162,0.998730951170402
aal-miR-210-3p,AALF026807-RA.1,-15.14,608,647,0.999766285414158
aal-miR-210-3p,AALF005903-RA.1,-14.8,706,718,0.997136492590528
aal-miR-210-3p,AALF017584-RA.1,-12.9,452,469,0.994381461909074
aal-miR-210-3p,AALF002048-RA.1,-14.9,854,891,0.999510547221702
aal-miR-210-3p,AALF016408-RA.1,-14.83,58,76,0.992629946856118
aal-miR-210-3p,AALF016408-RA.1,-13.06,308,343,0.999743762857114
aal-miR-210-3p,AALF010647-RA.1,-19.5,0,28,0.995852624557941
aal-miR-210-3p,AALF003205-RA.1,-21.16,124,162,0.995434379297057
aal-miR-210-3p,AALF026399-RA.1,-15.8,66,92,0.993601979950072
aal-miR-210-3p,AALF024020-RA.1,-18.7,2196,2221,0.99801582660983
aal-miR-210-3p,AALF011082-RA.1,-16.09,42,77,0.999928740521069
aal-miR-210-3p,AALF005432-RA.1,-16.75,988,1030,0.999064311615032
aal-miR-210-3p,AALF015097-RA.1,-11.97,347,377,0.999758823678892
aal-miR-210-3p,AALF017793-RA.1,-15.7,12272,12303,0.99131303549548
aal-miR-210-3p,AALF015361-RA.1,-13.21,421,457,0.995852624557941
aal-miR-210-3p,AALF004696-RA.1,-18.43,38,99,0.999542114427819
aal-miR-210-3p,AALF009704-RA.1,-16.4,242,259,0.995834106726343
aal-miR-210-3p,AALF003693-RA.1,-16.19,24922,24967,0.999225451388441
aal-miR-210-3p,AALF003693-RA.1,-17.7,27274,27295,0.991510241416652
aal-miR-210-3p,AALF003693-RA.1,-16.6,27642,27663,0.999692132350908
aal-miR-210-3p,AALF003693-RA.1,-15.68,27845,27891,0.999908532210383
aal-miR-210-3p,AALF003693-RA.1,-21.16,32717,32755,0.999257760337203
aal-miR-210-3p,AALF020733-RA.1,-14.2,415,448,0.999582353936108
aal-miR-210-3p,AALF023425-RA.1,-16.06,4857,4897,0.99131303549548
aal-miR-210-3p,AALF023425-RA.1,-19.87,7237,7281,0.998829058440937
aal-miR-210-3p,AALF023425-RA.1,-15.2,11173,11192,0.999125527907125
aal-miR-210-3p,AALF023425-RA.1,-16.95,15080,15153,0.999602655047595
aal-miR-210-3p,AALF012017-RA.1,-17.44,936,967,0.994410373149096
aal-miR-210-3p,AALF004375-RA.1,-12.16,78,120,0.998272776005288
aal-miR-210-3p,AALF025599-RA.1,-13.5,250,276,0.999945112512645
aal-miR-210-3p,AALF009865-RA.1,-15.79,646,688,0.998545264512298
aal-miR-210-3p,AALF002411-RA.1,-17.7,160,191,0.992726998983238
aal-miR-210-3p,AALF019952-RA.1,-15.01,124,157,0.999637576106025
aal-miR-210-3p,AALF016471-RA.1,-14.96,1107,1159,0.999602655047595
aal-miR-210-3p,AALF027188-RA.1,-18.1,1140,1163,0.991759651730091
aal-miR-210-3p,AALF027188-RA.1,-16.65,4405,4452,0.999602655047595
aal-miR-210-3p,AALF026192-RA.1,-16.1,217,244,0.999706243011833
aal-miR-210-3p,AALF026192-RA.1,-15.15,212,261,0.99906157928775
aal-miR-210-3p,AALF005743-RA.1,-19.19,67,103,0.999743849946424
aal-miR-210-3p,AALF001034-RA.1,-19.31,4524,4583,0.999056702671224
aal-miR-210-3p,AALF011653-RA.1,-12.1,19,51,0.999661987726119
aal-miR-210-3p,AALF008801-RA.1,-16.02,25,58,0.998537789521872
aal-miR-210-3p,AALF008966-RA.1,-20.16,211,249,0.999197933101225
aal-miR-210-3p,AALF027187-RA.1,-16.29,124,162,0.998537789521872
aal-miR-210-3p,AALF023105-RA.1,-15.11,4158,4190,0.999125527907125
aal-miR-210-3p,AALF023105-RA.1,-19.01,13110,13149,0.996630779320098
aal-miR-210-3p,AALF010276-RA.1,-15.7,171,198,0.999827220162893
aal-miR-210-3p,AALF018264-RA.1,-18.25,42,80,0.999602655047595
aal-miR-210-3p,AALF022415-RA.1,-18.25,176,213,0.999704715478025
aal-miR-210-3p,AALF022524-RA.1,-16.6,2165,2191,0.999906673634376
aal-miR-210-3p,AALF005741-RA.1,-16.11,352,387,0.998730951170402
aal-miR-210-3p,AALF020574-RA.1,-15.8,4134,4156,0.991282309455402
aal-miR-210-3p,AALF020574-RA.1,-20.81,11002,11037,0.99131303549548
aal-miR-210-3p,AALF010430-RA.1,-14,104,134,0.998326847841258
aal-miR-210-3p,AALF014445-RA.1,-14.79,10283,10324,0.999735924034676
aal-miR-210-3p,AALF024211-RA.1,-21.5,1340,1387,0.998370314227587
aal-miR-210-3p,AALF024211-RA.1,-13.71,1979,2020,0.999241106858142
aal-miR-210-3p,AALF024211-RA.1,-15.8,2125,2150,0.998272776005288
aal-miR-210-3p,AALF024211-RA.1,-15.8,2223,2248,0.998272776005288
aal-miR-210-3p,AALF028398-RA.1,-25.37,625,661,0.997066599903564
aal-miR-210-3p,AALF005408-RA.1,-16.3,157,188,0.99131303549548
aal-miR-210-3p,AALF022521-RA.1,-14.5,6847,6864,0.994381461909074
aal-miR-210-3p,AALF022521-RA.1,-20.11,26615,26649,0.998829058440937
aal-miR-210-3p,AALF000343-RA.1,-14.9,485,514,0.99131303549548
aal-miR-210-3p,AALF007163-RA.1,-20.01,1209,1261,0.999968288121731
aal-miR-210-3p,AALF021458-RA.1,-14.48,35808,35857,0.999877019470538
aal-miR-210-3p,AALF015977-RA.1,-15.11,829,871,0.999241106858142
aal-miR-210-3p,AALF015241-RA.1,-16.1,30,69,0.999241106858142
aal-miR-34-5p,AALF025948-RA.1,-15.5,5303,5330,0.99988858778822
aal-miR-34-5p,AALF025159-RA.1,-17.31,1186,1235,0.999758823678892
aal-miR-34-5p,AALF004462-RA.1,-17.27,2167,2198,0.999850070385964
aal-miR-34-5p,AALF021885-RA.1,-16.7,104,127,0.99795259295187
aal-miR-34-5p,AALF010047-RA.1,-21.16,731,766,0.999638139034823
aal-miR-34-5p,AALF025100-RA.1,-20.84,62,105,0.998513269242763
aal-miR-34-5p,AALF013643-RA.1,-16.2,90,106,0.997148501751033
aal-miR-34-5p,AALF014121-RA.1,-19.1,277,299,0.99131303549548
aal-miR-34-5p,AALF023790-RA.1,-20.16,17421,17455,0.996630779320098
aal-miR-34-5p,AALF022987-RA.1,-16.96,1055,1090,0.994381461909074
aal-miR-34-5p,AALF012688-RA.1,-20,58,81,0.996107411985685
aal-miR-34-5p,AALF027635-RA.1,-19.05,927,999,0.99400549711002
aal-miR-34-5p,AALF004299-RA.1,-20.7,179,210,0.998272776005288
aal-miR-34-5p,AALF000432-RA.1,-16.49,1123,1154,0.999928740521069
aal-miR-34-5p,AALF017656-RA.1,-17.15,257,300,0.999241106858142
aal-miR-34-5p,AALF008616-RA.1,-21.84,125,158,0.9952629730322
aal-miR-34-5p,AALF008942-RA.1,-22.5,1795,1817,0.992726998983238
aal-miR-34-5p,AALF014961-RA.1,-14.9,6268,6282,0.999612145896276
aal-miR-34-5p,AALF015594-RA.1,-18,973,1013,0.999435980707144
aal-miR-34-5p,AALF013590-RA.1,-18.3,12,27,0.996278884399309
aal-miR-34-5p,AALF026609-RA.1,-13.91,1742,1792,0.999435980707144
aal-miR-34-5p,AALF014163-RA.1,-16,1536,1559,0.99131303549548
aal-miR-34-5p,AALF018904-RA.1,-17.96,9,48,0.991556693786075
aal-miR-34-5p,AALF013836-RA.1,-15.9,3917,3943,0.994381461909074
aal-miR-34-5p,AALF000101-RA.1,-20.68,1839,1892,0.999241106858142
aal-miR-34-5p,AALF002317-RA.1,-18.41,14304,14339,0.996388737477731
aal-miR-34-5p,AALF012362-RA.1,-21.91,318,364,0.999889487217714
aal-miR-34-5p,AALF014727-RA.1,-17.1,12298,12363,0.999168026212853
aal-miR-34-5p,AALF025880-RA.1,-19.39,111,152,0.994410373149096
aal-miR-34-5p,AALF015481-RA.1,-19.01,168,200,0.993559701006237
aal-miR-34-5p,AALF015305-RA.1,-18.1,77,99,0.992129818135145
aal-miR-34-5p,AALF015467-RA.1,-16.7,301,326,0.994381461909074
aal-miR-34-5p,AALF019010-RA.1,-16.9,865,882,0.993104502103247
aal-miR-34-5p,AALF012454-RA.1,-19.63,65,105,0.999571812931702
aal-miR-34-5p,AALF015582-RA.1,-19.6,19794,19819,0.99532256666713
aal-miR-34-5p,AALF002897-RA.1,-18.3,12,27,0.996278884399309
aal-miR-34-5p,AALF004698-RA.1,-19.16,241,286,0.995403157328497
aal-miR-34-5p,AALF023638-RA.1,-26.15,214,255,0.998513269242763
aal-miR-34-5p,AALF024020-RA.1,-18.11,1414,1466,0.99987375489368
aal-miR-34-5p,AALF021374-RA.1,-18.14,269,312,0.997145328072792
aal-miR-34-5p,AALF017793-RA.1,-17.7,6513,6551,0.99131303549548
aal-miR-34-5p,AALF017793-RA.1,-16.92,16948,16982,0.999594869598436
aal-miR-34-5p,AALF024177-RA.1,-19.53,110,149,0.996388737477731
aal-miR-34-5p,AALF019797-RA.1,-16,137,157,0.999582353936108
aal-miR-34-5p,AALF001034-RA.1,-16.55,5803,5842,0.999536910918837
aal-miR-34-5p,AALF028127-RA.1,-21.2,588,610,0.994671171507135
aal-miR-34-5p,AALF001505-RA.1,-17.55,2300,2344,0.999438897650203
aal-miR-34-5p,AALF019577-RA.1,-18.9,1059,1095,0.99906157928775
aal-miR-34-5p,AALF019897-RA.1,-17.15,257,300,0.999241106858142
aal-miR-34-5p,AALF019692-RA.1,-16.4,13940,13964,0.996388737477731
aal-miR-34-5p,AALF000983-RA.1,-20.4,16840,16877,0.994178664303876
aal-miR-34-5p,AALF014445-RA.1,-18.56,8250,8326,0.999584217373053
aal-miR-34-5p,AALF020038-RA.1,-18.71,324,376,0.996039805808179
aal-miR-34-5p,AALF003037-RA.1,-21.2,121,145,0.999368169709791
aal-miR-34-5p,AALF019691-RA.1,-14.96,247,294,0.999822225209281
aal-miR-34-5p,AALF022841-RA.1,-22.49,4167,4202,0.991282309455402
aal-miR-252-5p,AALF011532-RA.1,-13.8,1454,1477,0.99131303549548
aal-miR-252-5p,AALF011532-RA.1,-15.78,2902,2955,0.999602655047595
aal-miR-252-5p,AALF005153-RA.1,-18.1,391,408,0.998436208697247
aal-miR-252-5p,AALF013904-RA.1,-14.4,207,233,0.994390540487998
aal-miR-252-5p,AALF025948-RA.1,-10.8,10284,10313,0.997224257671773
aal-miR-252-5p,AALF025948-RA.1,-18.52,14838,14865,0.99889139292312
aal-miR-252-5p,AALF026010-RA.1,-14,11,28,0.995058392914
aal-miR-252-5p,AALF027115-RA.1,-13.82,3531,3558,0.998885632899069
aal-miR-252-5p,AALF009527-RA.1,-15.31,83,124,0.995033510813305
aal-miR-252-5p,AALF024740-RA.1,-10.8,843,868,0.997051386733249
aal-miR-252-5p,AALF008844-RA.1,-13,44,59,0.999553050682933
aal-miR-252-5p,AALF005355-RA.1,-13.91,126,162,0.999722070745185
aal-miR-252-5p,AALF002018-RA.1,-12.88,376,432,0.99978969476996
aal-miR-252-5p,AALF021930-RA.1,-12.41,204,247,0.999125527907125
aal-miR-252-5p,AALF002289-RA.1,-12.4,370,385,0.997224257671773
aal-miR-252-5p,AALF026212-RA.1,-14.1,34,56,0.99131303549548
aal-miR-252-5p,AALF009954-RA.1,-13.35,29,69,0.999125527907125
aal-miR-252-5p,AALF008947-RA.1,-16.3,302,318,0.995308233572286
aal-miR-252-5p,AALF008947-RA.1,-15.3,3660,3682,0.994381461909074
aal-miR-252-5p,AALF008947-RA.1,-16.3,6874,6890,0.997803815889155
aal-miR-252-5p,AALF011056-RA.1,-11.94,483,526,0.99988858778822
aal-miR-252-5p,AALF011056-RA.1,-13.3,644,680,0.999835622668294
aal-miR-252-5p,AALF019823-RA.1,-11.1,98,115,0.996808136586983
aal-miR-252-5p,AALF019823-RA.1,-11.1,714,731,0.994381461909074
aal-miR-252-5p,AALF003978-RA.1,-10.46,1729,1776,0.999989222012493
aal-miR-252-5p,AALF003978-RA.1,-12.9,16151,16171,0.998582833880158
aal-miR-252-5p,AALF011049-RA.1,-16.33,3843,3881,0.99131303549548
aal-miR-252-5p,AALF011049-RA.1,-15.85,7164,7210,0.997824983199109
