microRNA	mRNA	energy	targetStart	targetEnd	score
aae-miR-3722-5p	AALF007585-RA.1	-11.83	516	561	0.999972014350859
aae-miR-5119-5p	AALF011532-RA.1	-15.3	3781	3813	0.999743762857114
aae-miR-5119-5p	AALF005153-RA.1	-16.4	1746	1766	0.998885632899069
aae-miR-5119-5p	AALF025948-RA.1	-12.6	7393	7413	0.998885632899069
aae-miR-5119-5p	AALF025159-RA.1	-13.15	2496	2532	0.995403157328497
aae-miR-5119-5p	AALF026317-RA.1	-15.27	1736	1773	0.999594869598436
aae-miR-5119-5p	AALF005473-RA.1	-11.1	1261	1285	0.999964791960911
aae-miR-5119-5p	AALF006624-RA.1	-15.5	71	90	0.996242596734595
aae-miR-5119-5p	AALF021784-RA.1	-13.8	2	21	0.999512198726542
aae-miR-5119-5p	AALF027221-RA.1	-14.6	88	107	0.99988858778822
aae-miR-5119-5p	AALF014286-RA.1	-16.52	0	32	0.998326847841258
aae-miR-5119-5p	AALF012058-RA.1	-14.3	170	189	0.991282309455402
aae-miR-5119-5p	AALF004462-RA.1	-14.53	548	579	0.999175063959195
aae-miR-5119-5p	AALF001439-RA.1	-14.5	67	87	0.998885632899069
aae-miR-5119-5p	AALF009698-RA.1	-15.13	14	46	0.996808136586983
aae-miR-5119-5p	AALF009737-RA.1	-16.31	3681	3724	0.999704715478025
aae-miR-5119-5p	AALF020991-RA.1	-12.68	50	96	0.999510547221702
aae-miR-5119-5p	AALF003603-RA.1	-14.53	826	859	0.999450724906914
aae-miR-5119-5p	AALF009106-RA.1	-10.6	522	540	0.999704715478025
aae-miR-5119-5p	AALF017346-RA.1	-11.19	187	222	0.999919983736171
aae-miR-5119-5p	AALF008159-RA.1	-14.7	1	29	0.997051386733249
aae-miR-5119-5p	AALF000498-RA.1	-11.9	150	165	0.999450724906914
aae-miR-5119-5p	AALF020712-RA.1	-15.65	321	355	0.99990332289577
aae-miR-5119-5p	AALF016085-RA.1	-16.4	1016	1031	0.997051386733249
aae-miR-5119-5p	AALF009383-RA.1	-16.1	246	269	0.997051386733249
aae-miR-5119-5p	AALF012281-RA.1	-18.3	86	103	0.998326847841258
aae-miR-5119-5p	AALF025311-RA.1	-20.7	79	93	0.993883352381161
aae-miR-5119-5p	AALF026525-RA.1	-14.8	2759	2774	0.992684739870122
aae-miR-5119-5p	AALF007937-RA.1	-10.5	10423	10440	0.998106622764228
aae-miR-5119-5p	AALF007937-RA.1	-14.6	11348	11375	0.999858275876515
aae-miR-5119-5p	AALF007310-RA.1	-10.6	524	542	0.999704715478025
aae-miR-5119-5p	AALF018027-RA.1	-16.1	76	111	0.999435980707144
aae-miR-5119-5p	AALF019400-RA.1	-10.29	19	56	0.999919983736171
aae-miR-5119-5p	AALF023790-RA.1	-10.1	5188	5203	0.998885632899069
aae-miR-5119-5p	AALF023790-RA.1	-12.4	9779	9806	0.998885632899069
aae-miR-5119-5p	AALF023790-RA.1	-13.44	18003	18024	0.999584217373053
aae-miR-5119-5p	AALF023790-RA.1	-15.67	20254	20288	0.999877019470538
aae-miR-5119-5p	AALF003555-RA.1	-14.41	343	377	0.993559701006237
aae-miR-5119-5p	AALF027309-RA.1	-10.4	888	910	0.998885632899069
aae-miR-5119-5p	AALF023779-RA.1	-18	61	79	0.996242596734595
aae-miR-5119-5p	AALF012213-RA.1	-14.16	23	66	0.995911810957523
aae-miR-5119-5p	AALF003128-RA.1	-13.8	37	61	0.99941861740037
aae-miR-5119-5p	AALF011312-RA.1	-14.1	31	44	0.997824983199109
aae-miR-5119-5p	AALF004881-RA.1	-13.7	1137	1152	0.998885632899069
aae-miR-5119-5p	AALF020703-RA.1	-17.61	459	490	0.999925817224388
aae-miR-5119-5p	AALF008727-RA.1	-17.1	342	360	0.996764849668567
aae-miR-5119-5p	AALF020977-RA.1	-19.5	1529	1546	0.992726998983238
aae-miR-5119-5p	AALF020977-RA.1	-14.81	3248	3279	0.999719871565046
aae-miR-5119-5p	AALF018554-RA.1	-11.5	87	104	0.998885632899069
aae-miR-5119-5p	AALF016122-RA.1	-12.53	38	67	0.999722070745185
aae-miR-5119-5p	AALF004299-RA.1	-14.8	340	359	0.997243884341208
aae-miR-5119-5p	AALF005612-RA.1	-11.12	866	900	0.999638139034823
aae-miR-5119-5p	AALF004563-RA.1	-12.7	490	508	0.998885632899069
aae-miR-5119-5p	AALF002233-RA.1	-12.4	4182	4199	0.994381461909074
aae-miR-5119-5p	AALF002233-RA.1	-9.4	13474	13482	0.999827529250073
aae-miR-5119-5p	AALF002233-RA.1	-11.5	14157	14174	0.999838279689875
aae-miR-5119-5p	AALF012687-RA.1	-12.4	231	245	0.997662254312677
aae-miR-5119-5p	AALF025160-RA.1	-13.81	223	253	0.999435980707144
aae-miR-5119-5p	AALF002219-RA.1	-13.4	2039	2053	0.998885632899069
aae-miR-5119-5p	AALF002219-RA.1	-13.01	6677	6696	0.999779771876528
aae-miR-5119-5p	AALF002219-RA.1	-11.01	11148	11175	0.999928532253895
aae-miR-5119-5p	AALF027634-RA.1	-10.8	1036	1051	0.998885632899069
aae-miR-5119-5p	AALF023199-RA.1	-18.1	1381	1398	0.996764849668567
aae-miR-5119-5p	AALF023199-RA.1	-16.86	1651	1688	0.997051386733249
aae-miR-5119-5p	AALF023199-RA.1	-16.87	1936	1974	0.999743762857114
aae-miR-5119-5p	AALF023199-RA.1	-17.1	2679	2703	0.999284908222186
aae-miR-5119-5p	AALF011475-RA.1	-11.5	450	466	0.994361527249105
aae-miR-5119-5p	AALF012626-RA.1	-14.7	8496	8534	0.999435980707144
aae-miR-5119-5p	AALF012626-RA.1	-11	9161	9189	0.997224257671773
aae-miR-5119-5p	AALF012626-RA.1	-14.4	20825	20839	0.997824983199109
aae-miR-5119-5p	AALF012626-RA.1	-15.6	24429	24452	0.999638139034823
aae-miR-5119-5p	AALF012161-RA.1	-17	1605	1635	0.997243884341208
aae-miR-5119-5p	AALF008045-RA.1	-14.29	408	442	0.998927349721031
aae-miR-5119-5p	AALF017397-RA.1	-15	145	168	0.999940065524218
aae-miR-5119-5p	AALF017397-RA.1	-15.05	6939	6989	0.999762905302986
aae-miR-5119-5p	AALF016120-RA.1	-15.3	187	215	0.998885632899069
aae-miR-5119-5p	AALF022449-RA.1	-14.1	7	22	0.999368169709791
aae-miR-5119-5p	AALF017499-RA.1	-19.9	10266	10285	0.993627730960872
aae-miR-5119-5p	AALF000324-RA.1	-15.4	118	137	0.995865273217221
aae-miR-5119-5p	AALF008576-RA.1	-11.2	490	505	0.999838279689875
aae-miR-5119-5p	AALF008942-RA.1	-16.3	408	424	0.995865273217221
aae-miR-5119-5p	AALF004187-RA.1	-13.55	94	131	0.999435980707144
aae-miR-5119-5p	AALF001650-RA.1	-13.37	2669	2715	0.999435980707144
aae-miR-5119-5p	AALF001650-RA.1	-11.55	8088	8150	0.999984259428157
aae-miR-5119-5p	AALF007988-RA.1	-14.94	13863	13902	0.999917879140247
aae-miR-5119-5p	AALF024816-RA.1	-15.29	1017	1051	0.998326847841258
aae-miR-5119-5p	AALF022771-RA.1	-15.9	1047	1065	0.99851552654539
aae-miR-5119-5p	AALF022771-RA.1	-16.4	9841	9856	0.997243884341208
aae-miR-5119-5p	AALF022771-RA.1	-16.02	20882	20916	0.999972014350859
aae-miR-5119-5p	AALF028158-RA.1	-9.9	126	150	0.998436208697247
aae-miR-5119-5p	AALF028158-RA.1	-12.2	790	802	0.997662254312677
aae-miR-5119-5p	AALF013415-RA.1	-14.6	976	990	0.997867162114577
aae-miR-5119-5p	AALF013415-RA.1	-13.67	4752	4784	0.999510547221702
aae-miR-5119-5p	AALF015276-RA.1	-20.9	478	495	0.992726998983238
aae-miR-5119-5p	AALF008785-RA.1	-11.08	8909	8958	0.999904696392327
aae-miR-5119-5p	AALF008785-RA.1	-11.5	8989	9010	0.999450724906914
aae-miR-5119-5p	AALF008785-RA.1	-16.83	14199	14238	0.994381461909074
aae-miR-5119-5p	AALF008785-RA.1	-12	19890	19904	0.998885632899069
aae-miR-5119-5p	AALF008785-RA.1	-14.7	21896	21913	0.994381461909074
aae-miR-5119-5p	AALF010402-RA.1	-9.8	7	27	0.993567424490458
aae-miR-5119-5p	AALF021397-RA.1	-13.8	512	528	0.992684739870122
aae-miR-5119-5p	AALF018436-RA.1	-12.68	952	997	0.99990332289577
aae-miR-5119-5p	AALF012038-RA.1	-15.2	1823	1835	0.99849920495523
aae-miR-5119-5p	AALF023132-RA.1	-12.51	228	251	0.999854513814404
aae-miR-5119-5p	AALF009404-RA.1	-17.4	214	236	0.995865273217221
aae-miR-5119-5p	AALF025782-RA.1	-12.7	6493	6514	0.999284908222186
aae-miR-5119-5p	AALF008464-RA.1	-14.28	62	115	0.994381461909074
aae-miR-5119-5p	AALF017080-RA.1	-10.8	16	36	0.99988858778822
aae-miR-5119-5p	AALF014163-RA.1	-13.9	291	309	0.999368169709791
aae-miR-5119-5p	AALF018904-RA.1	-11.72	3159	3208	0.99988858778822
aae-miR-5119-5p	AALF018904-RA.1	-14	5471	5489	0.998809631660716
aae-miR-5119-5p	AALF013836-RA.1	-12.7	293	331	0.997145328072792
aae-miR-5119-5p	AALF013836-RA.1	-12.6	5076	5093	0.998885632899069
aae-miR-5119-5p	AALF020855-RA.1	-13.7	150	161	0.99336218129449
aae-miR-5119-5p	AALF025919-RA.1	-13.5	90	104	0.997051386733249
aae-miR-5119-5p	AALF001316-RA.1	-11.9	82	119	0.999594869598436
aae-miR-5119-5p	AALF006880-RA.1	-16.51	1505	1533	0.997243884341208
aae-miR-5119-5p	AALF006880-RA.1	-13.9	5029	5045	0.997243884341208
aae-miR-5119-5p	AALF014842-RA.1	-14	119	138	0.992726998983238
aae-miR-5119-5p	AALF018970-RA.1	-16.6	447	462	0.999719871565046
aae-miR-5119-5p	AALF000531-RA.1	-9.6	0	13	0.998436208697247
aae-miR-5119-5p	AALF023342-RA.1	-15.31	138	167	0.999465203496091
aae-miR-5119-5p	AALF028469-RA.1	-11.5	8946	8964	0.994381461909074
aae-miR-5119-5p	AALF004754-RA.1	-15.25	8072	8118	0.99918137079838
aae-miR-5119-5p	AALF004754-RA.1	-16.22	11136	11178	0.999935628774453
aae-miR-5119-5p	AALF008040-RA.1	-12.3	103	122	0.999368169709791
aae-miR-5119-5p	AALF000101-RA.1	-13.6	3123	3140	0.997051386733249
aae-miR-5119-5p	AALF009300-RA.1	-13.86	2423	2458	0.999638139034823
aae-miR-5119-5p	AALF016206-RA.1	-10.7	73	91	0.999799070346748
aae-miR-5119-5p	AALF011564-RA.1	-14.6	808	841	0.996808136586983
aae-miR-5119-5p	AALF028052-RA.1	-14.93	1300	1334	0.997051386733249
aae-miR-5119-5p	AALF002317-RA.1	-16.9	13943	13960	0.99917839415721
aae-miR-5119-5p	AALF012035-RA.1	-16.79	357	409	0.994390540487998
aae-miR-5119-5p	AALF018542-RA.1	-10.2	286	302	0.99988858778822
aae-miR-5119-5p	AALF021651-RA.1	-10.9	5698	5715	0.998885632899069
aae-miR-5119-5p	AALF021651-RA.1	-13.91	7385	7419	0.992426668686493
aae-miR-5119-5p	AALF021651-RA.1	-13.91	10442	10476	0.995128891467535
aae-miR-5119-5p	AALF021651-RA.1	-11.96	11315	11345	0.996853751663359
aae-miR-5119-5p	AALF007976-RA.1	-12.9	7	35	0.999736651658508
aae-miR-5119-5p	AALF007976-RA.1	-11.22	266	293	0.99941861740037
aae-miR-5119-5p	AALF027144-RA.1	-11.65	8082	8129	0.998106622764228
aae-miR-5119-5p	AALF022020-RA.1	-12.69	1210	1243	0.999986213387936
aae-miR-5119-5p	AALF020433-RA.1	-12.9	134	153	0.998885632899069
aae-miR-5119-5p	AALF020595-RA.1	-13.13	816	846	0.999510547221702
aae-miR-5119-5p	AALF014727-RA.1	-16.26	11159	11194	0.99917839415721
aae-miR-5119-5p	AALF007916-RA.1	-15.13	14	46	0.996808136586983
aae-miR-5119-5p	AALF006976-RA.1	-10.09	7	40	0.999435980707144
aae-miR-5119-5p	AALF002274-RA.1	-14.7	493	516	0.995852624557941
aae-miR-5119-5p	AALF005804-RA.1	-17.4	214	236	0.99532256666713
aae-miR-5119-5p	AALF005068-RA.1	-12	1952	1981	0.992726998983238
aae-miR-5119-5p	AALF018495-RA.1	-14.85	23	59	0.999435980707144
aae-miR-5119-5p	AALF025916-RA.1	-13.5	92	106	0.997051386733249
aae-miR-5119-5p	AALF027668-RA.1	-10.5	1238	1246	0.991297771553378
aae-miR-5119-5p	AALF028037-RA.1	-11.64	10	29	0.999510547221702
aae-miR-5119-5p	AALF009822-RA.1	-11	256	272	0.998640368623568
aae-miR-5119-5p	AALF028050-RA.1	-12.9	5579	5618	0.99988858778822
aae-miR-5119-5p	AALF028050-RA.1	-17.2	8422	8437	0.992726998983238
aae-miR-5119-5p	AALF010657-RA.1	-11	55	73	0.994381461909074
aae-miR-5119-5p	AALF012455-RA.1	-18.13	10	49	0.999087541174704
aae-miR-5119-5p	AALF010977-RA.1	-12.76	613	641	0.999782338122026
aae-miR-5119-5p	AALF015305-RA.1	-13.35	702	736	0.999975715932572
aae-miR-5119-5p	AALF025812-RA.1	-16.1	417	433	0.996242596734595
aae-miR-5119-5p	AALF027349-RA.1	-10	423	434	0.998885632899069
aae-miR-5119-5p	AALF011448-RA.1	-13.69	413	457	0.999959543567185
aae-miR-5119-5p	AALF016734-RA.1	-9.2	147	160	0.994381461909074
aae-miR-5119-5p	AALF025297-RA.1	-11.2	3025	3046	0.999435980707144
aae-miR-5119-5p	AALF006329-RA.1	-10.2	1	9	0.993634003684524
aae-miR-5119-5p	AALF007980-RA.1	-14.9	126	149	0.998885632899069
aae-miR-5119-5p	AALF003954-RA.1	-12.41	2200	2228	0.99988858778822
aae-miR-5119-5p	AALF012672-RA.1	-12.1	153	170	0.998885632899069
aae-miR-5119-5p	AALF016469-RA.1	-10.8	3218	3232	0.997309925147977
aae-miR-5119-5p	AALF016469-RA.1	-15.31	7695	7724	0.999304552577432
aae-miR-5119-5p	AALF022006-RA.1	-10.8	37	61	0.998560960487992
aae-miR-5119-5p	AALF004956-RA.1	-11.9	17	34	0.998885632899069
aae-miR-5119-5p	AALF013776-RA.1	-15.1	26	59	0.999435980707144
aae-miR-5119-5p	AALF027460-RA.1	-17.7	46	65	0.996969782080491
aae-miR-5119-5p	AALF009710-RA.1	-11.2	148	167	0.999972014350859
aae-miR-5119-5p	AALF011766-RA.1	-14.8	462	482	0.997051386733249
aae-miR-5119-5p	AALF004490-RA.1	-15.2	111	131	0.992726998983238
aae-miR-5119-5p	AALF010763-RA.1	-15.4	813	835	0.994381461909074
aae-miR-5119-5p	AALF023856-RA.1	-13.35	90	129	0.999917879140247
aae-miR-5119-5p	AALF020590-RA.1	-11	4	23	0.999707648753909
aae-miR-5119-5p	AALF016840-RA.1	-11.51	195	232	0.999947009965858
aae-miR-5119-5p	AALF014570-RA.1	-12.53	38	67	0.999722070745185
aae-miR-5119-5p	AALF013028-RA.1	-13.05	81	123	0.997697443565001
aae-miR-5119-5p	AALF014348-RA.1	-12.91	139	179	0.999510547221702
aae-miR-5119-5p	AALF006319-RA.1	-14	997	1010	0.992726998983238
aae-miR-5119-5p	AALF005432-RA.1	-14.7	16	40	0.996969782080491
aae-miR-5119-5p	AALF017793-RA.1	-14.4	10372	10390	0.997051386733249
aae-miR-5119-5p	AALF017793-RA.1	-13.74	17785	17809	0.999704715478025
aae-miR-5119-5p	AALF003693-RA.1	-16.7	1749	1766	0.999368169709791
aae-miR-5119-5p	AALF003693-RA.1	-16.34	21117	21154	0.999722070745185
aae-miR-5119-5p	AALF003693-RA.1	-16.15	21891	21941	0.99988858778822
aae-miR-5119-5p	AALF003693-RA.1	-15.9	23157	23198	0.994706157756248
aae-miR-5119-5p	AALF003693-RA.1	-15.19	25330	25367	0.999584217373053
aae-miR-5119-5p	AALF023425-RA.1	-13.7	4782	4816	0.99990332289577
aae-miR-5119-5p	AALF016050-RA.1	-14.7	1241	1264	0.991282309455402
aae-miR-5119-5p	AALF013133-RA.1	-11.2	389	404	0.999450724906914
aae-miR-5119-5p	AALF028087-RA.1	-14.28	62	115	0.994381461909074
aae-miR-5119-5p	AALF014667-RA.1	-14.5	141	164	0.996808136586983
aae-miR-5119-5p	AALF014667-RA.1	-12.9	290	302	0.994381461909074
aae-miR-5119-5p	AALF021633-RA.1	-13.9	398	414	0.995098909597807
aae-miR-5119-5p	AALF010440-RA.1	-11	256	272	0.998640368623568
aae-miR-5119-5p	AALF013977-RA.1	-13.7	13	42	0.997051386733249
aae-miR-5119-5p	AALF010218-RA.1	-13.4	10	25	0.994381461909074
aae-miR-5119-5p	AALF002520-RA.1	-10.2	7	34	0.999368169709791
aae-miR-5119-5p	AALF026661-RA.1	-14.1	140	155	0.997243884341208
aae-miR-5119-5p	AALF005377-RA.1	-11.3	1353	1370	0.999400245487997
aae-miR-5119-5p	AALF005377-RA.1	-14.93	2259	2293	0.998326847841258
aae-miR-5119-5p	AALF005377-RA.1	-13.46	10172	10193	0.999854513814404
aae-miR-5119-5p	AALF005377-RA.1	-17	10500	10526	0.997224257671773
aae-miR-5119-5p	AALF005377-RA.1	-15.6	11553	11578	0.99988858778822
aae-miR-5119-5p	AALF005377-RA.1	-13.2	27107	27126	0.998885632899069
aae-miR-5119-5p	AALF005377-RA.1	-10	30216	30231	0.998885632899069
aae-miR-5119-5p	AALF005377-RA.1	-10.5	31770	31787	0.99917839415721
aae-miR-5119-5p	AALF016471-RA.1	-15.3	1872	1894	0.997051386733249
aae-miR-5119-5p	AALF027132-RA.1	-10.51	4193	4239	0.999919983736171
aae-miR-5119-5p	AALF018727-RA.1	-16.7	0	20	0.996808136586983
aae-miR-5119-5p	AALF001034-RA.1	-14.4	6605	6620	0.998230352493474
aae-miR-5119-5p	AALF010326-RA.1	-12.82	1	32	0.999936858313805
aae-miR-5119-5p	AALF023750-RA.1	-16.7	3	21	0.997309925147977
aae-miR-5119-5p	AALF024066-RA.1	-18.1	62	82	0.997051386733249
aae-miR-5119-5p	AALF007174-RA.1	-14.1	182	203	0.999257760337203
aae-miR-5119-5p	AALF023105-RA.1	-14.01	8288	8335	0.999704715478025
aae-miR-5119-5p	AALF009285-RA.1	-12.8	267	284	0.998885632899069
aae-miR-5119-5p	AALF023738-RA.1	-21	1314	1342	0.997627296717727
aae-miR-5119-5p	AALF014759-RA.1	-12.16	158	204	0.993559701006237
aae-miR-5119-5p	AALF013076-RA.1	-14.41	343	377	0.993559701006237
aae-miR-5119-5p	AALF027499-RA.1	-12.54	955	994	0.999794053338765
aae-miR-5119-5p	AALF017824-RA.1	-15.81	121	155	0.999730669270253
aae-miR-5119-5p	AALF010430-RA.1	-12.2	733	750	0.997051386733249
aae-miR-5119-5p	AALF010430-RA.1	-11.48	1406	1448	0.999906945594748
aae-miR-5119-5p	AALF010430-RA.1	-14.09	1600	1636	0.998582833880158
aae-miR-5119-5p	AALF012967-RA.1	-11.7	154	180	0.998326847841258
aae-miR-5119-5p	AALF021411-RA.1	-13.8	59	80	0.999368169709791
aae-miR-5119-5p	AALF015877-RA.1	-14.25	16	46	0.992426668686493
aae-miR-5119-5p	AALF018893-RA.1	-14.1	347	364	0.999284908222186
aae-miR-5119-5p	AALF003361-RA.1	-13.83	485	524	0.99773018875708
aae-miR-5119-5p	AALF016401-RA.1	-15.75	15782	15828	0.99918137079838
aae-miR-5119-5p	AALF003410-RA.1	-16.2	152	169	0.997051386733249
aae-miR-5119-5p	AALF001707-RA.1	-14.61	7726	7756	0.997360175810421
aae-miR-5119-5p	AALF008220-RA.1	-15.6	108	125	0.997051386733249
aae-miR-5119-5p	AALF016245-RA.1	-14.2	218	236	0.994381461909074
aae-miR-5119-5p	AALF005408-RA.1	-15.7	340	373	0.999928740521069
aae-miR-5119-5p	AALF022468-RA.1	-10.36	1018	1045	0.999928740521069
aae-miR-5119-5p	AALF022521-RA.1	-12.2	14010	14036	0.997051386733249
aae-miR-5119-5p	AALF027539-RA.1	-12.1	366	388	0.997243884341208
aae-miR-5119-5p	AALF018349-RA.1	-10.25	288	318	0.999743762857114
aae-miR-5119-5p	AALF018349-RA.1	-17.9	939	969	0.996496549339189
aae-miR-5119-5p	AALF021458-RA.1	-13.7	15417	15431	0.998885632899069
aae-miR-5119-5p	AALF021458-RA.1	-12.72	23280	23351	0.999743762857114
aae-miR-5119-5p	AALF021458-RA.1	-15.31	27455	27509	0.999584217373053
aae-miR-5119-5p	AALF021458-RA.1	-17.9	29779	29793	0.992684739870122
aae-miR-5119-5p	AALF021458-RA.1	-11.41	30871	30919	0.999928740521069
aae-miR-5119-5p	AALF021458-RA.1	-14.55	33026	33072	0.999685987481572
aae-miR-5119-5p	AALF021458-RA.1	-16.33	36079	36117	0.996391654446129
aae-miR-5119-5p	AALF022841-RA.1	-18.3	12217	12242	0.998476743634011
aae-miR-5119-5p	AALF001881-RA.1	-19.4	5	31	0.996074480085491
aae-miR-5119-5p	AALF001881-RA.1	-15.3	1232	1251	0.996496549339189
aae-let-7	AALF022513-RA.1	-14.8	26	43	0.997703081468424
aae-let-7	AALF015017-RA.1	-14.55	7	50	0.999459555283648
aae-let-7	AALF003978-RA.1	-17.6	1981	1997	0.995106293349215
aae-let-7	AALF003128-RA.1	-15.56	112	144	0.998187729470203
aae-let-7	AALF007520-RA.1	-14.6	6550	6568	0.99757877298918
aae-let-7	AALF007520-RA.1	-18.25	13217	13268	0.99905064581473
aae-let-7	AALF007520-RA.1	-14.26	15752	15787	0.999770783511913
aae-let-7	AALF002008-RA.1	-12.89	160	193	0.999945396518556
aae-let-7	AALF009155-RA.1	-15.19	223	266	0.999926135380512
aae-let-7	AALF026518-RA.1	-14.6	186	206	0.99131303549548
aae-let-7	AALF014213-RA.1	-16.9	159	177	0.994474302834591
aae-let-7	AALF021922-RA.1	-14.41	2086	2132	0.999742621034716
aae-let-7	AALF012626-RA.1	-14.91	16248	16294	0.998697802873895
aae-let-7	AALF012626-RA.1	-17.46	22606	22667	0.998055334767354
aae-let-7	AALF012626-RA.1	-13.84	24838	24870	0.992661801954766
aae-let-7	AALF007683-RA.1	-17.56	3835	3876	0.999318012653624
aae-let-7	AALF008622-RA.1	-14.1	37	59	0.999070141273181
aae-let-7	AALF010932-RA.1	-16.8	63	92	0.997745641215658
aae-let-7	AALF008785-RA.1	-15.26	6167	6203	0.99905064581473
aae-let-7	AALF018550-RA.1	-11.87	214	247	0.998427062078888
aae-let-7	AALF003215-RA.1	-13.1	149	176	0.995701643253406
aae-let-7	AALF025658-RA.1	-15.78	720	764	0.999318012653624
aae-let-7	AALF013464-RA.1	-16.3	45	68	0.997970148335002
aae-let-7	AALF009711-RA.1	-14.9	725	740	0.99905064581473
aae-let-7	AALF022006-RA.1	-15.56	111	143	0.998187729470203
aae-let-7	AALF014779-RA.1	-15.4	860	879	0.996423745592297
aae-let-7	AALF018948-RA.1	-14.96	176	214	0.995701643253406
aae-let-7	AALF021374-RA.1	-14.26	7251	7286	0.999689041541015
aae-let-7	AALF019369-RA.1	-14.4	61	78	0.994908312884191
aae-let-7	AALF003693-RA.1	-17	7513	7529	0.998272776005288
aae-let-7	AALF027189-RA.1	-12.93	84	130	0.999758823678892
aae-let-7	AALF005377-RA.1	-14.9	3473	3498	0.995371438001873
aae-let-7	AALF002731-RA.1	-10.1	2	9	0.998967933608841
aae-let-7	AALF002889-RA.1	-14.69	5	45	0.999176113768441
aae-let-7	AALF008498-RA.1	-14.1	37	59	0.999070141273181
aae-let-7	AALF011653-RA.1	-11.52	450	471	0.999778044942603
aae-let-7	AALF008966-RA.1	-14.5	1820	1844	0.997703081468424
aae-let-7	AALF023105-RA.1	-14.26	5144	5163	0.997371115457125
aae-let-7	AALF026286-RA.1	-19.7	298	327	0.992419059795707
aae-let-7	AALF025012-RA.1	-16.7	29	45	0.996107411985685
aae-let-7	AALF004045-RA.1	-13.8	4049	4066	0.994114836307474
aae-let-7	AALF021468-RA.1	-17.47	510	554	0.994722396793198
aae-let-7	AALF017620-RA.1	-14.91	84	130	0.999724314094195
aae-let-7	AALF019692-RA.1	-18.5	3832	3862	0.996423745592297
aae-let-7	AALF000983-RA.1	-12.3	12804	12824	0.999837667343431
aae-let-7	AALF019047-RA.1	-14.2	623	641	0.999148380832566
aae-let-7	AALF016401-RA.1	-14.95	15569	15607	0.995950356402762
aae-let-7	AALF011379-RA.1	-13.57	179	210	0.999689041541015
aae-let-7	AALF015087-RA.1	-17.6	1462	1478	0.991396926885564
aae-let-7	AALF015087-RA.1	-14	2659	2683	0.995957731116548
aae-let-7	AALF021617-RA.1	-15.6	104	131	0.997970148335002
aae-miR-276-3p	AALF011532-RA.1	-14	8415	8429	0.994576926310518
aae-miR-276-3p	AALF025948-RA.1	-14.48	10677	10727	0.999850070385964
aae-miR-276-3p	AALF027115-RA.1	-12.12	4673	4690	0.999850070385964
aae-miR-276-3p	AALF011376-RA.1	-13.57	132	154	0.999928451468709
aae-miR-276-3p	AALF014226-RA.1	-14.55	2432	2465	0.999596555630492
aae-miR-276-3p	AALF014226-RA.1	-13.6	3417	3449	0.998885632899069
aae-miR-276-3p	AALF014226-RA.1	-15.44	3893	3922	0.996971601123472
aae-miR-276-3p	AALF014226-RA.1	-12	3931	3946	0.999827220162893
aae-miR-276-3p	AALF014226-RA.1	-15.36	5787	5847	0.999244683489036
aae-miR-276-3p	AALF002350-RA.1	-9.91	258	304	0.999800381807919
aae-miR-276-3p	AALF010259-RA.1	-16.7	892	931	0.998537789521872
aae-miR-276-3p	AALF017917-RA.1	-15.2	778	798	0.99131303549548
aae-miR-276-3p	AALF000498-RA.1	-11.86	50	94	0.999911792828107
aae-miR-276-3p	AALF021775-RA.1	-11.5	42	56	0.99740747933053
aae-miR-276-3p	AALF021348-RA.1	-10.81	565	589	0.99757877298918
aae-miR-276-3p	AALF003978-RA.1	-15.9	16363	16385	0.997803815889155
aae-miR-276-3p	AALF011049-RA.1	-13.75	1142	1168	0.992629946856118
aae-miR-276-3p	AALF009696-RA.1	-12.43	292	310	0.999536910918837
aae-miR-276-3p	AALF023790-RA.1	-13.8	12838	12865	0.99131303549548
aae-miR-276-3p	AALF023790-RA.1	-13.8	19765	19792	0.994410373149096
aae-miR-276-3p	AALF027309-RA.1	-13.25	1168	1215	0.999743762857114
aae-miR-276-3p	AALF027309-RA.1	-13	1547	1590	0.999969299475709
aae-miR-276-3p	AALF016021-RA.1	-15.42	65	112	0.99131303549548
aae-miR-276-3p	AALF019713-RA.1	-15.2	88	121	0.995434379297057
aae-miR-276-3p	AALF009850-RA.1	-12.1	270	287	0.999398601246878
aae-miR-276-3p	AALF020090-RA.1	-14.5	154	176	0.99131303549548
aae-miR-276-3p	AALF020710-RA.1	-11.6	992	1012	0.999584217373053
aae-miR-276-3p	AALF006404-RA.1	-12.11	898	928	0.999758823678892
aae-miR-276-3p	AALF024936-RA.1	-9.9	282	295	0.999780161478114
aae-miR-276-3p	AALF026899-RA.1	-13.22	625	656	0.999939116881055
aae-miR-276-3p	AALF002233-RA.1	-11.8	9904	9922	0.998885632899069
aae-miR-276-3p	AALF009951-RA.1	-10.43	3465	3483	0.999875907354098
aae-miR-276-3p	AALF007403-RA.1	-14.9	84	106	0.99740747933053
aae-miR-276-3p	AALF007403-RA.1	-13.01	820	859	0.999892197868225
aae-miR-276-3p	AALF023668-RA.1	-14	1101	1120	0.999351254264843
aae-miR-276-3p	AALF023668-RA.1	-13.9	1154	1163	0.9988410752717
aae-miR-276-3p	AALF023668-RA.1	-13.2	1183	1199	0.995434379297057
aae-miR-276-3p	AALF023668-RA.1	-20.5	1544	1567	0.994835551786302
aae-miR-276-3p	AALF019140-RA.1	-21.3	14	41	0.997970148335002
aae-miR-276-3p	AALF015068-RA.1	-14.44	637	660	0.999435980707144
