microRNA	mRNA	energy	targetStart	targetEnd	score
aae-miR-210-5p	AALF001034-RA.1	-16.04	4566	4583	151.00
aae-miR-210-5p	AALF002459-RA.1	-18.85	36	53	151.00
aae-miR-210-5p	AALF008966-RA.1	-18.67	233	250	160.00
aae-miR-210-5p	AALF025495-RA.1	-18.84	664	681	143.00
aae-miR-210-5p	AALF006418-RA.1	-13.71	50	69	154.00
aae-miR-210-5p	AALF028127-RA.1	-21.06	8458	8475	144.00
aae-miR-210-5p	AALF027187-RA.1	-17.83	146	162	146.00
aae-miR-210-5p	AALF020466-RA.1	-16.07	49	65	142.00
aae-miR-210-5p	AALF023105-RA.1	-16.38	1865	1883	149.00
aae-miR-210-5p	AALF024597-RA.1	-17.95	97	115	141.00
aae-miR-210-5p	AALF010276-RA.1	-12.63	182	199	143.00
aae-miR-210-5p	AALF018264-RA.1	-16.66	63	80	152.00
aae-miR-210-5p	AALF004045-RA.1	-18.42	1389	1405	156.00
aae-miR-210-5p	AALF022524-RA.1	-16.85	237	253	142.00
aae-miR-210-5p	AALF022524-RA.1	-13.82	2174	2191	142.00
aae-miR-210-5p	AALF026116-RA.1	-14.90	246	262	150.00
aae-miR-210-5p	AALF003622-RA.1	-14.16	1807	1824	147.00
aae-miR-210-5p	AALF007750-RA.1	-18.52	1299	1318	142.00
aae-miR-210-5p	AALF026429-RA.1	-17.42	4708	4725	147.00
aae-miR-210-5p	AALF024430-RA.1	-18.84	6874	6893	142.00
aae-miR-210-5p	AALF017784-RA.1	-18.85	303	320	143.00
aae-miR-210-5p	AALF016401-RA.1	-16.69	21032	21049	152.00
aae-miR-210-5p	AALF016401-RA.1	-14.06	9916	9933	140.00
aae-miR-210-5p	AALF012075-RA.1	-16.79	1805	1820	147.00
aae-miR-210-5p	AALF012075-RA.1	-16.25	611	628	143.00
aae-miR-210-5p	AALF003677-RA.1	-19.10	24	41	140.00
aae-miR-210-5p	AALF014553-RA.1	-16.87	89	106	142.00
aae-miR-210-5p	AALF028398-RA.1	-14.02	644	661	140.00
aae-miR-210-5p	AALF003891-RA.1	-20.30	398	416	147.00
aae-miR-210-5p	AALF007163-RA.1	-16.69	1244	1261	152.00
aae-miR-210-5p	AALF021458-RA.1	-14.16	5006	5023	151.00
aae-miR-210-5p	AALF021458-RA.1	-17.60	17034	17051	145.00
aae-miR-210-5p	AALF021458-RA.1	-13.17	15828	15844	144.00
aae-miR-210-5p	AALF021458-RA.1	-13.62	10683	10700	141.00
aae-miR-210-5p	AALF022841-RA.1	-16.47	10666	10684	143.00
aae-miR-210-5p	AALF015350-RA.1	-18.00	540	557	146.00
aae-miR-210-5p	AALF005731-RA.1	-19.52	1366	1383	143.00
aae-miR-210-5p	AALF006047-RA.1	-18.77	943	960	142.00
aae-miR-210-5p	AALF007205-RA.1	-15.60	8571	8588	150.00
aae-miR-210-5p	AALF001814-RA.1	-27.87	91	108	150.00
aae-miR-308-3p	AALF011532-RA.1	-13.73	3917	3934	140.00
aae-miR-308-3p	AALF005153-RA.1	-15.02	2949	2966	151.00
aae-miR-308-3p	AALF024843-RA.1	-16.72	306	323	155.00
aae-miR-308-3p	AALF023794-RA.1	-10.48	1	10	141.00
aae-miR-308-3p	AALF025948-RA.1	-17.86	10768	10784	154.00
aae-miR-308-3p	AALF025159-RA.1	-14.39	2875	2893	155.00
aae-miR-308-3p	AALF025159-RA.1	-13.57	2324	2341	148.00
aae-miR-308-3p	AALF012901-RA.1	-16.97	1535	1553	155.00
aae-miR-308-3p	AALF012901-RA.1	-12.22	1310	1326	152.00
aae-miR-308-3p	AALF012901-RA.1	-12.54	1380	1398	149.00
aae-miR-308-3p	AALF009108-RA.1	-11.00	1	14	149.00
aae-miR-308-3p	AALF009323-RA.1	-16.58	11	29	147.00
aae-miR-308-3p	AALF027115-RA.1	-19.59	7954	7971	152.00
aae-miR-308-3p	AALF027115-RA.1	-12.44	1363	1381	149.00
aae-miR-308-3p	AALF027115-RA.1	-14.49	4745	4761	146.00
aae-miR-308-3p	AALF027115-RA.1	-10.05	4582	4599	140.00
aae-miR-308-3p	AALF004459-RA.1	-17.49	1010	1027	142.00
aae-miR-308-3p	AALF011418-RA.1	-12.69	218	235	151.00
aae-miR-308-3p	AALF014912-RA.1	-13.06	61	78	143.00
aae-miR-308-3p	AALF009737-RA.1	-9.24	8874	8891	140.00
aae-miR-308-3p	AALF015294-RA.1	-12.63	338	356	150.00
aae-miR-308-3p	AALF023467-RA.1	-16.17	328	345	144.00
aae-miR-308-3p	AALF014544-RA.1	-18.39	271	290	143.00
aae-miR-308-3p	AALF013323-RA.1	-12.44	121	139	149.00
aae-miR-308-3p	AALF008947-RA.1	-14.40	6450	6466	157.00
aae-miR-308-3p	AALF009207-RA.1	-9.52	196	213	140.00
aae-miR-308-3p	AALF020338-RA.1	-13.19	445	463	146.00
aae-miR-308-3p	AALF014223-RA.1	-10.27	935	951	142.00
aae-miR-308-3p	AALF023790-RA.1	-11.42	12760	12777	148.00
aae-miR-308-3p	AALF023790-RA.1	-11.42	19687	19704	148.00
aae-miR-308-3p	AALF023790-RA.1	-13.20	12916	12932	146.00
aae-miR-308-3p	AALF023790-RA.1	-13.20	19843	19859	146.00
aae-miR-308-3p	AALF003555-RA.1	-11.93	10	27	144.00
aae-miR-308-3p	AALF013111-RA.1	-10.91	2642	2659	140.00
aae-miR-308-3p	AALF008728-RA.1	-14.49	65	82	152.00
aae-miR-308-3p	AALF019198-RA.1	-12.52	35	53	151.00
aae-miR-308-3p	AALF028378-RA.1	-13.37	23	40	146.00
aae-miR-308-3p	AALF012688-RA.1	-15.72	680	697	158.00
aae-miR-308-3p	AALF012061-RA.1	-10.71	692	709	141.00
aae-miR-308-3p	AALF018452-RA.1	-9.74	177	193	145.00
aae-miR-308-3p	AALF000855-RA.1	-11.58	1133	1150	140.00
aae-miR-308-3p	AALF020977-RA.1	-11.90	1069	1086	151.00
aae-miR-308-3p	AALF020977-RA.1	-14.82	1055	1072	142.00
aae-miR-308-3p	AALF025203-RA.1	-17.50	105	122	155.00
aae-miR-308-3p	AALF025203-RA.1	-11.96	224	241	140.00
aae-miR-308-3p	AALF016231-RA.1	-13.41	49	63	144.00
aae-miR-308-3p	AALF016231-RA.1	-13.41	2348	2362	144.00
aae-miR-308-3p	AALF016231-RA.1	-13.41	5620	5634	144.00
aae-miR-308-3p	AALF007044-RA.1	-10.51	443	459	145.00
aae-miR-308-3p	AALF004127-RA.1	-14.80	696	713	162.00
aae-miR-308-3p	AALF000432-RA.1	-11.42	345	362	151.00
aae-miR-308-3p	AALF026899-RA.1	-9.75	296	313	140.00
aae-miR-308-3p	AALF008684-RA.1	-10.16	3	20	142.00
aae-miR-308-3p	AALF021821-RA.1	-13.76	373	389	149.00
aae-miR-308-3p	AALF002233-RA.1	-16.46	13240	13256	150.00
aae-miR-308-3p	AALF002233-RA.1	-10.29	13872	13889	140.00
aae-miR-308-3p	AALF014277-RA.1	-14.25	2606	2623	151.00
aae-miR-308-3p	AALF009951-RA.1	-20.03	663	680	150.00
aae-miR-308-3p	AALF009951-RA.1	-14.65	3319	3340	146.00
aae-miR-308-3p	AALF008617-RA.1	-11.96	459	475	143.00
aae-miR-308-3p	AALF002219-RA.1	-12.09	10506	10523	159.00
aae-miR-308-3p	AALF002219-RA.1	-10.51	10663	10680	146.00
aae-miR-308-3p	AALF002219-RA.1	-13.02	9519	9538	141.00
aae-miR-308-3p	AALF005400-RA.1	-18.93	1171	1190	147.00
aae-miR-308-3p	AALF019140-RA.1	-9.51	266	283	140.00
aae-miR-308-3p	AALF023879-RA.1	-13.63	225	245	147.00
aae-miR-308-3p	AALF007997-RA.1	-12.74	56	72	142.00
aae-miR-308-3p	AALF011155-RA.1	-12.16	11	28	144.00
aae-miR-308-3p	AALF006142-RA.1	-14.06	138	155	158.00
aae-miR-308-3p	AALF025888-RA.1	-18.86	375	392	144.00
aae-miR-308-3p	AALF012626-RA.1	-15.52	1188	1205	156.00
aae-miR-308-3p	AALF012626-RA.1	-13.97	5183	5201	150.00
aae-miR-308-3p	AALF012626-RA.1	-14.65	6515	6531	150.00
aae-miR-308-3p	AALF012626-RA.1	-19.80	6686	6702	146.00
aae-miR-308-3p	AALF007683-RA.1	-10.10	16940	16957	143.00
aae-miR-308-3p	AALF007683-RA.1	-10.81	5697	5714	140.00
aae-miR-308-3p	AALF022347-RA.1	-10.53	878	895	147.00
aae-miR-308-3p	AALF012728-RA.1	-11.13	95	112	146.00
aae-miR-308-3p	AALF017397-RA.1	-15.56	984	1000	141.00
aae-miR-308-3p	AALF004132-RA.1	-10.87	1182	1200	150.00
aae-miR-308-3p	AALF012048-RA.1	-10.21	556	573	155.00
aae-miR-308-3p	AALF017499-RA.1	-15.97	8123	8140	158.00
aae-miR-308-3p	AALF020334-RA.1	-18.56	3134	3151	161.00
aae-miR-308-3p	AALF000419-RA.1	-11.82	171	189	146.00
aae-miR-308-3p	AALF028170-RA.1	-12.63	21	38	150.00
aae-miR-308-3p	AALF028381-RA.1	-13.30	492	509	143.00
aae-miR-308-3p	AALF023930-RA.1	-11.58	891	908	147.00
aae-miR-308-3p	AALF001650-RA.1	-15.51	8327	8344	152.00
aae-miR-308-3p	AALF014961-RA.1	-10.87	13191	13208	144.00
aae-miR-308-3p	AALF014961-RA.1	-9.55	5692	5709	140.00
aae-miR-308-3p	AALF013409-RA.1	-10.99	76	96	141.00
aae-miR-308-3p	AALF014954-RA.1	-17.21	115	133	159.00
aae-miR-308-3p	AALF002903-RA.1	-19.94	174	192	151.00
aae-miR-308-3p	AALF021758-RA.1	-11.82	1325	1345	143.00
aae-miR-308-3p	AALF017184-RA.1	-12.82	62	78	144.00
aae-miR-308-3p	AALF014313-RA.1	-14.17	419	438	146.00
aae-miR-308-3p	AALF015636-RA.1	-13.38	8	26	150.00
aae-miR-308-3p	AALF024816-RA.1	-10.60	2353	2370	150.00
aae-miR-308-3p	AALF022771-RA.1	-17.40	19603	19621	155.00
aae-miR-308-3p	AALF022771-RA.1	-10.49	12575	12592	140.00
aae-miR-308-3p	AALF022771-RA.1	-10.20	18840	18857	140.00
aae-miR-308-3p	AALF022549-RA.1	-11.93	1	16	146.00
aae-miR-308-3p	AALF013415-RA.1	-12.41	4832	4851	142.00
aae-miR-308-3p	AALF008785-RA.1	-16.72	20613	20630	152.00
aae-miR-308-3p	AALF008785-RA.1	-20.57	22054	22071	148.00
aae-miR-308-3p	AALF008785-RA.1	-13.00	25346	25364	146.00
aae-miR-308-3p	AALF008785-RA.1	-14.18	30236	30253	141.00
aae-miR-308-3p	AALF018341-RA.1	-13.93	200	217	154.00
aae-miR-308-3p	AALF012725-RA.1	-12.74	33	50	148.00
aae-miR-308-3p	AALF007610-RA.1	-14.17	304	321	144.00
aae-miR-308-3p	AALF005399-RA.1	-13.22	559	577	146.00
aae-miR-308-3p	AALF003291-RA.1	-16.05	366	383	152.00
aae-miR-308-3p	AALF001317-RA.1	-12.23	718	736	149.00
aae-miR-308-3p	AALF023921-RA.1	-13.80	7	27	147.00
aae-miR-308-3p	AALF014843-RA.1	-13.41	1	13	153.00
aae-miR-308-3p	AALF026098-RA.1	-16.21	1607	1624	151.00
aae-miR-308-3p	AALF026098-RA.1	-14.98	1929	1948	145.00
aae-miR-308-3p	AALF010352-RA.1	-12.02	453	471	147.00
aae-miR-308-3p	AALF013836-RA.1	-16.51	15118	15135	150.00
aae-miR-308-3p	AALF013836-RA.1	-11.96	22194	22210	143.00
aae-miR-308-3p	AALF012942-RA.1	-11.01	230	248	142.00
aae-miR-308-3p	AALF006556-RA.1	-10.84	6706	6722	148.00
aae-miR-308-3p	AALF006556-RA.1	-15.06	2996	3013	140.00
aae-miR-308-3p	AALF028371-RA.1	-9.75	296	313	140.00
aae-miR-308-3p	AALF020428-RA.1	-15.60	9941	9958	145.00
aae-miR-308-3p	AALF016309-RA.1	-20.87	208	225	158.00
aae-miR-308-3p	AALF018286-RA.1	-12.68	28	45	140.00
aae-miR-308-3p	AALF026819-RA.1	-22.33	153	169	142.00
aae-miR-308-3p	AALF009716-RA.1	-11.19	1	14	140.00
aae-miR-308-3p	AALF015524-RA.1	-12.41	141	158	140.00
aae-miR-308-3p	AALF009029-RA.1	-12.49	65	82	140.00
aae-miR-308-3p	AALF000101-RA.1	-13.06	1097	1114	147.00
aae-miR-308-3p	AALF017107-RA.1	-13.40	359	375	145.00
aae-miR-308-3p	AALF016956-RA.1	-10.99	150	167	146.00
aae-miR-308-3p	AALF016956-RA.1	-15.37	60	77	142.00
aae-miR-308-3p	AALF002642-RA.1	-10.74	12	29	140.00
aae-miR-308-3p	AALF000583-RA.1	-11.56	221	238	147.00
aae-miR-308-3p	AALF026029-RA.1	-15.26	228	245	145.00
aae-miR-308-3p	AALF011564-RA.1	-18.11	3505	3522	168.00
aae-miR-308-3p	AALF011564-RA.1	-11.57	9189	9205	142.00
aae-miR-308-3p	AALF025931-RA.1	-11.04	66	83	140.00
aae-miR-308-3p	AALF028052-RA.1	-18.18	6693	6710	140.00
aae-miR-308-3p	AALF002317-RA.1	-11.96	2728	2745	141.00
aae-miR-308-3p	AALF002317-RA.1	-9.98	4318	4335	140.00
aae-miR-308-3p	AALF008919-RA.1	-12.95	81	99	150.00
aae-miR-308-3p	AALF020595-RA.1	-14.31	8	26	151.00
aae-miR-308-3p	AALF014727-RA.1	-13.44	10275	10293	142.00
aae-miR-308-3p	AALF022185-RA.1	-12.66	1647	1665	147.00
aae-miR-308-3p	AALF010979-RA.1	-14.08	1393	1411	155.00
aae-miR-308-3p	AALF024920-RA.1	-12.29	71	87	144.00
aae-miR-308-3p	AALF027041-RA.1	-11.28	1630	1647	144.00
aae-miR-308-3p	AALF008189-RA.1	-18.39	271	290	143.00
aae-miR-308-3p	AALF023811-RA.1	-16.08	538	555	141.00
aae-miR-308-3p	AALF021541-RA.1	-10.65	589	606	144.00
aae-miR-308-3p	AALF014730-RA.1	-11.72	19	36	147.00
aae-miR-308-3p	AALF019012-RA.1	-12.49	14	31	144.00
aae-miR-308-3p	AALF000690-RA.1	-14.17	422	438	157.00
aae-miR-308-3p	AALF010453-RA.1	-14.47	33	50	144.00
aae-miR-308-3p	AALF004962-RA.1	-11.90	73	90	140.00
aae-miR-308-3p	AALF007703-RA.1	-11.44	274	290	141.00
aae-miR-308-3p	AALF006763-RA.1	-12.17	1174	1191	156.00
aae-miR-308-3p	AALF027878-RA.1	-16.60	139	156	156.00
aae-miR-308-3p	AALF009659-RA.1	-9.90	38	54	141.00
aae-miR-308-3p	AALF021113-RA.1	-12.95	27	43	154.00
aae-miR-308-3p	AALF012708-RA.1	-12.66	1554	1572	147.00
aae-miR-308-3p	AALF009919-RA.1	-13.76	314	330	150.00
aae-miR-308-3p	AALF016202-RA.1	-11.58	1198	1215	140.00
aae-miR-308-3p	AALF005970-RA.1	-12.01	228	246	149.00
aae-miR-308-3p	AALF021961-RA.1	-19.28	86	103	156.00
aae-miR-308-3p	AALF015582-RA.1	-18.00	817	834	159.00
aae-miR-308-3p	AALF018316-RA.1	-9.74	178	194	145.00
aae-miR-308-3p	AALF012242-RA.1	-12.01	2825	2844	150.00
aae-miR-308-3p	AALF000405-RA.1	-12.22	157	175	154.00
aae-miR-308-3p	AALF005275-RA.1	-14.98	260	277	155.00
aae-miR-308-3p	AALF006010-RA.1	-17.17	351	368	144.00
aae-miR-308-3p	AALF011399-RA.1	-11.48	28	45	140.00
aae-miR-308-3p	AALF013877-RA.1	-11.55	1499	1516	143.00
aae-miR-308-3p	AALF021374-RA.1	-14.27	5401	5418	150.00
aae-miR-308-3p	AALF025907-RA.1	-14.76	102	120	146.00
aae-miR-308-3p	AALF004947-RA.1	-9.64	283	300	140.00
aae-miR-308-3p	AALF001575-RA.1	-9.54	1	15	140.00
aae-miR-308-3p	AALF007903-RA.1	-11.93	10	27	144.00
aae-miR-308-3p	AALF017793-RA.1	-14.53	23577	23594	149.00
aae-miR-308-3p	AALF017793-RA.1	-16.14	11826	11844	146.00
aae-miR-308-3p	AALF017793-RA.1	-23.66	28287	28305	140.00
aae-miR-308-3p	AALF015139-RA.1	-13.75	799	816	150.00
aae-miR-308-3p	AALF005745-RA.1	-12.52	162	179	140.00
aae-miR-308-3p	AALF026969-RA.1	-11.81	2985	3003	146.00
aae-miR-308-3p	AALF003693-RA.1	-15.37	25149	25166	143.00
aae-miR-308-3p	AALF003693-RA.1	-14.80	16923	16940	140.00
aae-miR-308-3p	AALF020733-RA.1	-12.11	108	126	146.00
aae-miR-308-3p	AALF016050-RA.1	-13.64	4316	4334	155.00
aae-miR-308-3p	AALF003950-RA.1	-12.09	233	250	148.00
aae-miR-308-3p	AALF008905-RA.1	-12.08	14	31	150.00
aae-miR-308-3p	AALF022742-RA.1	-20.87	208	225	158.00
aae-miR-308-3p	AALF018626-RA.1	-15.15	118	135	140.00
aae-miR-308-3p	AALF015680-RA.1	-13.50	60	76	142.00
aae-miR-308-3p	AALF013868-RA.1	-20.38	133	150	144.00
aae-miR-308-3p	AALF026228-RA.1	-11.07	1477	1494	140.00
aae-miR-308-3p	AALF005377-RA.1	-11.76	32477	32494	147.00
aae-miR-308-3p	AALF005377-RA.1	-9.86	28401	28418	142.00
aae-miR-308-3p	AALF005377-RA.1	-10.68	12196	12213	140.00
aae-miR-308-3p	AALF005377-RA.1	-11.30	38180	38197	140.00
aae-miR-308-3p	AALF011020-RA.1	-11.34	78	95	140.00
aae-miR-308-3p	AALF027188-RA.1	-12.72	28	44	154.00
aae-miR-308-3p	AALF016302-RA.1	-9.51	1	11	140.00
aae-miR-308-3p	AALF026192-RA.1	-18.79	93	111	159.00
aae-miR-308-3p	AALF015348-RA.1	-13.96	368	385	146.00
aae-miR-308-3p	AALF015348-RA.1	-13.96	1481	1498	146.00
aae-miR-308-3p	AALF001034-RA.1	-14.25	1992	2009	153.00
aae-miR-308-3p	AALF001034-RA.1	-9.74	4127	4144	140.00
aae-miR-308-3p	AALF002459-RA.1	-13.17	19	36	147.00
aae-miR-308-3p	AALF009226-RA.1	-13.04	713	731	147.00
aae-miR-308-3p	AALF028127-RA.1	-13.54	10692	10709	141.00
aae-miR-308-3p	AALF023165-RA.1	-15.99	328	345	158.00
aae-miR-308-3p	AALF018617-RA.1	-15.00	1765	1782	142.00
aae-miR-308-3p	AALF022845-RA.1	-18.81	308	325	151.00
aae-miR-308-3p	AALF023105-RA.1	-15.97	9745	9762	158.00
aae-miR-308-3p	AALF023105-RA.1	-15.97	9843	9860	158.00
aae-miR-308-3p	AALF023105-RA.1	-12.69	10774	10791	146.00
aae-miR-308-3p	AALF004517-RA.1	-12.51	1	18	145.00
aae-miR-308-3p	AALF013126-RA.1	-15.08	56	72	144.00
aae-miR-308-3p	AALF004045-RA.1	-13.22	559	577	146.00
aae-miR-308-3p	AALF004045-RA.1	-11.22	1465	1482	142.00
aae-miR-308-3p	AALF008067-RA.1	-17.31	160	177	148.00
aae-miR-308-3p	AALF023738-RA.1	-10.18	7106	7123	140.00
aae-miR-308-3p	AALF020574-RA.1	-11.07	5236	5253	140.00
aae-miR-308-3p	AALF011387-RA.1	-19.28	86	103	156.00
aae-miR-308-3p	AALF013076-RA.1	-11.93	10	27	144.00
aae-miR-308-3p	AALF019692-RA.1	-13.85	14917	14935	143.00
aae-miR-308-3p	AALF017824-RA.1	-9.51	185	202	140.00
aae-miR-308-3p	AALF000018-RA.1	-13.18	498	515	140.00
aae-miR-308-3p	AALF003037-RA.1	-13.11	237	254	145.00
aae-miR-308-3p	AALF022160-RA.1	-13.43	382	399	151.00
aae-miR-308-3p	AALF016401-RA.1	-16.60	12316	12333	151.00
aae-miR-308-3p	AALF016401-RA.1	-14.27	671	688	150.00
aae-miR-308-3p	AALF008319-RA.1	-18.64	407	424	155.00
aae-miR-308-3p	AALF027442-RA.1	-12.70	216	233	147.00
aae-miR-308-3p	AALF001707-RA.1	-12.92	1221	1238	140.00
aae-miR-308-3p	AALF007527-RA.1	-14.99	237	254	152.00
aae-miR-308-3p	AALF007527-RA.1	-12.89	15789	15805	141.00
aae-miR-308-3p	AALF014553-RA.1	-18.83	260	276	146.00
aae-miR-308-3p	AALF022578-RA.1	-14.66	43	59	146.00
aae-miR-308-3p	AALF013219-RA.1	-13.06	723	741	149.00
aae-miR-308-3p	AALF015242-RA.1	-13.34	1698	1715	143.00
aae-miR-308-3p	AALF014704-RA.1	-12.36	223	239	146.00
aae-miR-308-3p	AALF010273-RA.1	-13.21	206	221	141.00
aae-miR-308-3p	AALF001815-RA.1	-10.23	159	176	144.00
aae-miR-308-3p	AALF007308-RA.1	-11.00	1	14	149.00
aae-miR-308-3p	AALF022581-RA.1	-10.48	169	186	141.00
aae-miR-308-3p	AALF027761-RA.1	-12.32	40	57	144.00
aae-miR-308-3p	AALF011071-RA.1	-11.00	517	534	140.00
aae-miR-308-3p	AALF022521-RA.1	-12.09	6270	6287	151.00
aae-miR-308-3p	AALF004362-RA.1	-9.52	808	825	140.00
aae-miR-308-3p	AALF021458-RA.1	-17.47	33032	33049	160.00
aae-miR-308-3p	AALF021458-RA.1	-13.26	19014	19031	142.00
aae-miR-308-3p	AALF022841-RA.1	-12.93	4006	4024	146.00
aae-miR-308-3p	AALF011377-RA.1	-15.61	104	120	154.00
aae-miR-308-3p	AALF007205-RA.1	-16.37	35	52	158.00
aae-miR-308-3p	AALF014231-RA.1	-10.99	182	199	140.00
aae-miR-11900	AALF011532-RA.1	-6.29	182	205	153.00
aae-miR-11900	AALF011532-RA.1	-6.53	3847	3870	152.00
aae-miR-11900	AALF011532-RA.1	-13.48	7800	7824	145.00
aae-miR-11900	AALF011532-RA.1	-6.87	6776	6799	143.00
aae-miR-11900	AALF005153-RA.1	-12.76	2595	2619	141.00
aae-miR-11900	AALF017035-RA.1	-11.35	1147	1168	169.00
aae-miR-11900	AALF017035-RA.1	-5.55	423	446	151.00
aae-miR-11900	AALF017035-RA.1	-9.47	469	494	151.00
aae-miR-11900	AALF017035-RA.1	-6.24	1098	1122	145.00
aae-miR-11900	AALF017035-RA.1	-10.90	1219	1242	142.00
aae-miR-11900	AALF010377-RA.1	-8.09	309	332	152.00
aae-miR-11900	AALF010377-RA.1	-8.33	247	274	151.00
aae-miR-11900	AALF010377-RA.1	-6.84	568	591	142.00
aae-miR-11900	AALF009281-RA.1	-4.83	100	124	145.00
aae-miR-11900	AALF024061-RA.1	-8.57	18	41	145.00
aae-miR-11900	AALF022474-RA.1	-5.82	579	601	148.00
aae-miR-11900	AALF000758-RA.1	-8.79	752	775	146.00
aae-miR-11900	AALF024628-RA.1	-9.63	146	170	140.00
aae-miR-11900	AALF010314-RA.1	-7.95	73	94	148.00
aae-miR-11900	AALF024843-RA.1	-5.82	33	57	140.00
aae-miR-11900	AALF023794-RA.1	-5.78	642	666	147.00
aae-miR-11900	AALF027429-RA.1	-11.03	114	136	143.00
aae-miR-11900	AALF025948-RA.1	-7.45	7687	7711	165.00
aae-miR-11900	AALF025948-RA.1	-7.94	7212	7234	164.00
aae-miR-11900	AALF025948-RA.1	-9.65	5980	6002	162.00
aae-miR-11900	AALF025948-RA.1	-11.82	14883	14906	162.00
aae-miR-11900	AALF025948-RA.1	-8.08	8226	8247	161.00
aae-miR-11900	AALF025948-RA.1	-5.41	8464	8486	160.00
aae-miR-11900	AALF025948-RA.1	-11.55	5004	5026	156.00
aae-miR-11900	AALF025948-RA.1	-6.94	6892	6914	151.00
aae-miR-11900	AALF025948-RA.1	-9.78	12496	12518	151.00
aae-miR-11900	AALF025948-RA.1	-5.95	7354	7376	150.00
aae-miR-11900	AALF025948-RA.1	-8.09	7664	7687	150.00
aae-miR-11900	AALF025948-RA.1	-7.27	14314	14335	150.00
aae-miR-11900	AALF025948-RA.1	-8.43	8240	8267	149.00
aae-miR-11900	AALF025948-RA.1	-13.36	13265	13291	149.00
aae-miR-11900	AALF025948-RA.1	-9.68	5406	5425	148.00
aae-miR-11900	AALF025948-RA.1	-7.99	6022	6045	148.00
aae-miR-11900	AALF025948-RA.1	-8.11	6075	6099	147.00
aae-miR-11900	AALF025948-RA.1	-8.16	14441	14462	147.00
aae-miR-11900	AALF025948-RA.1	-8.12	5915	5943	146.00
aae-miR-11900	AALF025948-RA.1	-10.10	12533	12558	145.00
aae-miR-11900	AALF025948-RA.1	-10.06	12943	12965	145.00
aae-miR-11900	AALF025948-RA.1	-8.00	13349	13373	145.00
aae-miR-11900	AALF025948-RA.1	-8.82	657	683	144.00
aae-miR-11900	AALF025948-RA.1	-6.10	4834	4854	144.00
aae-miR-11900	AALF025948-RA.1	-7.29	7194	7216	144.00
aae-miR-11900	AALF025948-RA.1	-8.63	15289	15314	144.00
aae-miR-11900	AALF025948-RA.1	-9.29	4633	4662	142.00
aae-miR-11900	AALF025948-RA.1	-7.49	3415	3438	141.00
aae-miR-11900	AALF025948-RA.1	-7.71	13210	13231	141.00
aae-miR-11900	AALF025948-RA.1	-13.71	3740	3763	140.00
aae-miR-11900	AALF025948-RA.1	-9.66	8599	8624	140.00
aae-miR-11900	AALF025948-RA.1	-7.63	13283	13306	140.00
aae-miR-11900	AALF007687-RA.1	-5.41	52	75	158.00
aae-miR-11900	AALF016705-RA.1	-6.87	228	251	160.00
aae-miR-11900	AALF016705-RA.1	-9.22	64	87	149.00
aae-miR-11900	AALF025159-RA.1	-5.64	1019	1039	157.00
aae-miR-11900	AALF025159-RA.1	-8.09	1949	1969	151.00
aae-miR-11900	AALF025159-RA.1	-7.86	36	60	149.00
aae-miR-11900	AALF025159-RA.1	-10.68	96	123	149.00
aae-miR-11900	AALF025159-RA.1	-9.80	2682	2707	148.00
aae-miR-11900	AALF025159-RA.1	-9.41	1890	1913	146.00
aae-miR-11900	AALF025159-RA.1	-5.87	3519	3543	144.00
aae-miR-11900	AALF025159-RA.1	-9.74	2746	2767	141.00
aae-miR-11900	AALF025159-RA.1	-4.19	59	81	140.00
aae-miR-11900	AALF025159-RA.1	-5.97	2630	2652	140.00
aae-miR-11900	AALF020986-RA.1	-7.49	550	573	144.00
aae-miR-11900	AALF020035-RA.1	-8.21	433	454	140.00
aae-miR-11900	AALF026595-RA.1	-9.21	320	342	172.00
aae-miR-11900	AALF007409-RA.1	-8.09	74	97	162.00
aae-miR-11900	AALF025212-RA.1	-7.76	125	148	142.00
aae-miR-11900	AALF026317-RA.1	-7.15	6068	6095	155.00
aae-miR-11900	AALF026317-RA.1	-5.77	3332	3355	154.00
aae-miR-11900	AALF026317-RA.1	-6.67	4454	4477	153.00
aae-miR-11900	AALF026317-RA.1	-6.39	4175	4199	151.00
aae-miR-11900	AALF026317-RA.1	-5.55	2169	2192	150.00
aae-miR-11900	AALF026317-RA.1	-7.91	1444	1465	149.00
aae-miR-11900	AALF026317-RA.1	-10.40	1817	1838	149.00
aae-miR-11900	AALF026317-RA.1	-9.62	1183	1205	142.00
aae-miR-11900	AALF026317-RA.1	-7.66	4581	4605	141.00
aae-miR-11900	AALF026317-RA.1	-7.59	1068	1091	140.00
aae-miR-11900	AALF026317-RA.1	-8.43	6655	6677	140.00
aae-miR-11900	AALF012390-RA.1	-9.40	84	104	140.00
aae-miR-11900	AALF001345-RA.1	-9.07	3858	3881	158.00
aae-miR-11900	AALF012901-RA.1	-6.13	1635	1658	174.00
aae-miR-11900	AALF012901-RA.1	-5.81	119	142	152.00
aae-miR-11900	AALF012901-RA.1	-8.09	1493	1520	151.00
aae-miR-11900	AALF012901-RA.1	-16.07	1023	1050	141.00
aae-miR-11900	AALF005473-RA.1	-8.37	659	682	174.00
aae-miR-11900	AALF005473-RA.1	-12.04	1247	1272	169.00
aae-miR-11900	AALF005473-RA.1	-7.81	437	460	147.00
aae-miR-11900	AALF005473-RA.1	-14.62	818	841	142.00
