"mRNA","gene_id","uniprot_id","microRNA","energy","targetStart","targetEnd","score"
"AAEL026850-RA","AAEL026850","UPI000B788800","aae-miR-3368-5p",-20.55,1392,1413,140
"AAEL008679-RB","AAEL008679","Q16Y32","aae-miR-3368-5p",-19.58,346,364,140
"AAEL008679-RC","AAEL008679","UPI000B78DAB6","aae-miR-3368-5p",-19.58,346,364,140
"AAEL014510-RA","AAEL014510","A0A1S4G215","aae-miR-3368-5p",-19.19,3596,3614,140
"AAEL014510-RB","AAEL014510","Q16G62","aae-miR-3368-5p",-19.19,3596,3614,140
"AAEL009209-RA","AAEL009209","Q16WI9","aae-miR-3368-5p",-18.83,53,76,140
"AAEL009209-RA","AAEL009209","A0A1S4FLN2","aae-miR-3368-5p",-18.83,53,76,140
"AAEL011969-RA","AAEL011969","A0A1S4FUR4","aae-miR-3368-5p",-17.1,59,80,140
"AAEL011969-RA","AAEL011969","Q16NH8","aae-miR-3368-5p",-17.1,59,80,140
"AAEL000243-RB","AAEL000243","Q17PV0","aae-miR-3368-5p",-17.09,1222,1242,140
"AAEL019467-RA","AAEL019467","UPI000B782D69","aae-miR-3368-5p",-16.77,532,551,140
"AAEL019467-RB","AAEL019467","UPI000B7708D7","aae-miR-3368-5p",-16.77,532,551,140
"AAEL019467-RC","AAEL019467","UPI000B770572","aae-miR-3368-5p",-16.77,532,551,140
"AAEL019467-RD","AAEL019467","UPI000B78B4DC","aae-miR-3368-5p",-16.77,532,551,140
"AAEL019467-RE","AAEL019467","Q17B43","aae-miR-3368-5p",-16.77,532,551,140
"AAEL019467-RE","AAEL019467","A0A0P6ITT4","aae-miR-3368-5p",-16.77,532,551,140
"AAEL019467-RF","AAEL019467","UPI000B770E97","aae-miR-3368-5p",-16.77,532,551,140
"AAEL019467-RG","AAEL019467","UPI000B777401","aae-miR-3368-5p",-16.77,532,551,140
"AAEL019467-RI","AAEL019467","Q17B44","aae-miR-3368-5p",-16.77,532,551,140
"AAEL019467-RJ","AAEL019467","UPI000B781B60","aae-miR-3368-5p",-16.77,532,551,140
"AAEL019467-RL","AAEL019467","UPI000B773DF2","aae-miR-3368-5p",-16.77,532,551,140
"AAEL011231-RA","AAEL011231","Q16QN4","aae-miR-3368-5p",-16.45,841,859,140
"AAEL005596-RA","AAEL005596","Q8T9U6","aae-miR-3368-5p",-16.12,59,78,140
"AAEL021255-RA","AAEL021255","UPI000B78FDEA","aae-miR-3368-5p",-15.25,3378,3400,140
"AAEL021255-RB","AAEL021255","UPI000B784D9A","aae-miR-3368-5p",-15.25,3378,3400,140
"AAEL021255-RC","AAEL021255","J9HZ80","aae-miR-3368-5p",-15.25,3378,3400,140
"AAEL021255-RC","AAEL021255","J9HIT3","aae-miR-3368-5p",-15.25,3378,3400,140
"AAEL021255-RD","AAEL021255","A0A1S4G5K3","aae-miR-3368-5p",-15.25,3378,3400,140
"AAEL021255-RF","AAEL021255","UPI000B77EDBF","aae-miR-3368-5p",-15.25,3378,3400,140
"AAEL007033-RA","AAEL007033","Q173T1","aae-miR-3368-5p",-15.05,303,321,140
"AAEL007033-RA","AAEL007033","Q2KQA0","aae-miR-3368-5p",-15.05,303,321,140
"AAEL007033-RA","AAEL007033","A0A1S4FFD3","aae-miR-3368-5p",-15.05,303,321,140
"AAEL006447-RB","AAEL006447","Q5IFI9","aae-miR-3368-5p",-14.94,3107,3126,140
"AAEL006447-RB","AAEL006447","Q176B9","aae-miR-3368-5p",-14.94,3107,3126,140
"AAEL006447-RB","AAEL006447","Q5IFI8","aae-miR-3368-5p",-14.94,3107,3126,140
"AAEL006447-RC","AAEL006447","UPI000B7806CA","aae-miR-3368-5p",-14.94,3107,3126,140
"AAEL028237-RA","AAEL028237","UPI000B774E47","aae-miR-3368-5p",-14.12,381,399,140
"AAEL028237-RB","AAEL028237","UPI000B7774D9","aae-miR-3368-5p",-14.12,381,399,140
"AAEL028237-RE","AAEL028237","UPI000B78BAF5","aae-miR-3368-5p",-14.12,381,399,140
"AAEL028237-RJ","AAEL028237","A0A1S4F8A3","aae-miR-3368-5p",-14.12,381,399,140
"AAEL028237-RJ","AAEL028237","Q17C76","aae-miR-3368-5p",-14.12,381,399,140
"AAEL028237-RK","AAEL028237","UPI000B775F30","aae-miR-3368-5p",-14.12,381,399,140
"AAEL013396-RE","AAEL013396","A0A1S4FZE3","aae-miR-3368-5p",-14.03,1162,1181,140
"AAEL013396-RE","AAEL013396","Q16JA5","aae-miR-3368-5p",-14.03,1162,1181,140
