"mRNA","gene_id","uniprot_id","microRNA","energy","targetStart","targetEnd","score"
"AAEL006113-RI","AAEL006113","UPI000B787DC2","aae-miR-276-3p",-14.22,456,476,141
"AAEL020002-RA","AAEL020002","UPI00093725D8","aae-miR-276-3p",-14.21,774,795,141
"AAEL020002-RB","AAEL020002","UPI000B77787A","aae-miR-276-3p",-14.21,774,795,141
"AAEL020002-RC","AAEL020002","UPI0009365369","aae-miR-276-3p",-14.21,774,795,141
"AAEL020002-RD","AAEL020002","UPI0009361265","aae-miR-276-3p",-14.21,774,795,141
"AAEL020002-RE","AAEL020002","UPI000B79A5CA","aae-miR-276-3p",-14.21,774,795,141
"AAEL020002-RF","AAEL020002","Q179U2","aae-miR-276-3p",-14.21,774,795,141
"AAEL021789-RA","AAEL021789","UPI000B798960","aae-miR-276-3p",-18.8,371,393,140
"AAEL021789-RB","AAEL021789","UPI000B7880E8","aae-miR-276-3p",-18.8,371,393,140
"AAEL027763-RA","AAEL027763","Q17GM1","aae-miR-276-3p",-18.07,35,54,140
"AAEL021556-RF","AAEL021556","Q17A12","aae-miR-276-3p",-18.02,1586,1606,140
"AAEL021556-RF","AAEL021556","Q174H2","aae-miR-276-3p",-18.02,1586,1606,140
"AAEL021556-RG","AAEL021556","Q17A11","aae-miR-276-3p",-18.02,1563,1583,140
"AAEL021556-RG","AAEL021556","A0A1S4FAN4","aae-miR-276-3p",-18.02,1563,1583,140
"AAEL021556-RK","AAEL021556","UPI000B774421","aae-miR-276-3p",-18.02,1563,1583,140
"AAEL021556-RO","AAEL021556","A0A1S4FEY8","aae-miR-276-3p",-18.02,1586,1606,140
"AAEL016992-RC","AAEL016992","A0A0P6IU09","aae-miR-276-3p",-17.66,517,537,140
"AAEL016992-RC","AAEL016992","Q0IF14","aae-miR-276-3p",-17.66,517,537,140
"AAEL002140-RA","AAEL002140","Q17J11","aae-miR-276-3p",-17.47,17,40,140
"AAEL002140-RA","AAEL002140","Q17J10","aae-miR-276-3p",-17.47,17,40,140
"AAEL011981-RA","AAEL011981","Q16NG0","aae-miR-276-3p",-17.25,453,472,140
"AAEL003782-RA","AAEL003782","Q17AL7","aae-miR-276-3p",-17.24,228,248,140
"AAEL003782-RA","AAEL003782","Q17EI8","aae-miR-276-3p",-17.24,228,248,140
"AAEL003782-RA","AAEL003782","A0A1S4F5Z9","aae-miR-276-3p",-17.24,228,248,140
"AAEL014655-RB","AAEL014655","Q16M37","aae-miR-276-3p",-17.22,75,95,140
"AAEL014655-RB","AAEL014655","Q16FR9","aae-miR-276-3p",-17.22,75,95,140
"AAEL004630-RA","AAEL004630","Q17CA3","aae-miR-276-3p",-17.13,238,260,140
"AAEL004630-RA","AAEL004630","A0A1S4F867","aae-miR-276-3p",-17.13,238,260,140
"AAEL004275-RA","AAEL004275","A0A1S4F763","aae-miR-276-3p",-16.93,295,316,140
"AAEL004275-RA","AAEL004275","Q17DA7","aae-miR-276-3p",-16.93,295,316,140
"AAEL006564-RA","AAEL006564","Q175U9","aae-miR-276-3p",-15.86,643,663,140
"AAEL000384-RB","AAEL000384","Q0IGG2","aae-miR-276-3p",-15.66,26,46,140
"AAEL000384-RB","AAEL000384","Q16JR1","aae-miR-276-3p",-15.66,26,46,140
"AAEL019420-RA","AAEL019420","A0A1S4FXS0","aae-miR-276-3p",-15.29,626,648,140
"AAEL019420-RA","AAEL019420","A0A0P6IVA2","aae-miR-276-3p",-15.29,626,648,140
"AAEL019420-RA","AAEL019420","Q16KT3","aae-miR-276-3p",-15.29,626,648,140
"AAEL019420-RB","AAEL019420","UPI000B7701C8","aae-miR-276-3p",-15.29,626,648,140
"AAEL019420-RC","AAEL019420","Q16KT4","aae-miR-276-3p",-15.29,626,648,140
"AAEL019420-RC","AAEL019420","A0A1S4FXR5","aae-miR-276-3p",-15.29,626,648,140
"AAEL019420-RD","AAEL019420","UPI000B795162","aae-miR-276-3p",-15.29,626,648,140
"AAEL002077-RA","AAEL002077","A0A1S4F0L4","aae-miR-276-3p",-15.15,274,297,140
"AAEL002077-RA","AAEL002077","Q17JC6","aae-miR-276-3p",-15.15,274,297,140
"AAEL027597-RA","AAEL027597","Q16YV0","aae-miR-276-3p",-14.87,214,233,140
"AAEL000203-RB","AAEL000203","A0A1S4EV66","aae-miR-276-3p",-14.67,239,259,140
"AAEL000203-RB","AAEL000203","Q17PX9","aae-miR-276-3p",-14.67,239,259,140
"AAEL011465-RB","AAEL011465","Q16Q02","aae-miR-276-3p",-14.53,407,427,140
"AAEL008336-RB","AAEL008336","Q16Z28","aae-miR-276-3p",-14.48,439,461,140
"AAEL008336-RB","AAEL008336","A0A1S4FJ41","aae-miR-276-3p",-14.48,439,461,140
"AAEL017368-RA","AAEL017368","J9HT92","aae-miR-276-3p",-14.38,731,750,140
"AAEL017368-RB","AAEL017368","UPI000B7799D4","aae-miR-276-3p",-14.38,731,750,140
"AAEL017368-RC","AAEL017368","UPI000B79586F","aae-miR-276-3p",-14.38,731,750,140
"AAEL001570-RB","AAEL001570","UPI000B79A584","aae-miR-276-3p",-14.33,149,167,140
"AAEL001570-RC","AAEL001570","Q17KU4","aae-miR-276-3p",-14.33,149,167,140
"AAEL001570-RC","AAEL001570","A0A0P6IVG7","aae-miR-276-3p",-14.33,149,167,140
"AAEL007315-RB","AAEL007315","Q1DH24","aae-miR-276-3p",-14.17,25,44,140
"AAEL007315-RB","AAEL007315","Q172P9","aae-miR-276-3p",-14.17,25,44,140
"AAEL027732-RA","AAEL027732","UPI000B796FB6","aae-miR-276-3p",-14.04,331,351,140
"AAEL027732-RB","AAEL027732","Q17MP5","aae-miR-276-3p",-14.04,331,351,140
