"species","mirna","term_ID","term_description","observed_gene_count","background_gene_count","strength","signal","false_discovery_rate","matching_proteins_id_network","matching_proteins_labels_network","dataset","category_of_interest","enrichment_method","protein_db","taxon_id","assembly_name","stringdb_id"
"Aedes aegypti","aae-mir-5119-5p","GO:0050877","Nervous system process",21,636,0.33,0.32,0.0289,"7159.J9HSS4,7159.Q0IE98,7159.Q0IE99,7159.Q0IFC5,7159.Q16JU1,7159.Q16LM2,7159.Q16LM4,7159.Q16LM5,7159.Q16LU2,7159.Q16M53,7159.Q16M54,7159.Q16PP6,7159.Q16TX6,7159.Q16Y82,7159.Q171A8,7159.Q172A2,7159.Q177D8,7159.Q177D9,7159.Q17C29,7159.Q17IA0,7159.Q17N32","GPRgr39e,AAEL012979,AAEL012977,AAEL005895,AAEL013216,AAEL012599,AAEL012603,AAEL012604,AAEL012517,AAEL012420,AAEL012416,AAEL011565,AAEL010093,AAEL008622,AAEL007700,AAEL007470,AAEL006165,AAEL006170,AAEL004715,AAEL002411,AAEL000822","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0051865","Protein autoubiquitination",4,26,1,0.4,0.0295,"7159.Q16HN5,7159.Q16LM2,7159.Q16LM4,7159.Q16LM5","AAEL013965,AAEL012599,AAEL012603,AAEL012604","GO Biological Process","immune","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0034110","Regulation of homotypic cell-cell adhesion",2,2,1.82,0.4,0.0348,"7159.Q0IGG1,7159.Q16JK2","AAEL000405,AAEL013308","GO Biological Process","immune","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0034116","Positive regulation of heterotypic cell-cell adhesion",2,2,1.82,0.4,0.0348,"7159.Q0IGG1,7159.Q16JK2","AAEL000405,AAEL013308","GO Biological Process","immune","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0043652","Engulfment of apoptotic cell",3,13,1.18,0.37,0.0397,"7159.Q16FU0,7159.Q16Y82,7159.Q17F37","AAEL014636,AAEL008622,AAEL003587","GO Biological Process","immune","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0010941","Regulation of cell death",13,320,0.42,0.31,0.0402,"7159.Q0IFC5,7159.Q16G52,7159.Q16LM2,7159.Q16LM4,7159.Q16LM5,7159.Q16UZ9,7159.Q16Y82,7159.Q177S2,7159.Q17C29,7159.Q17EH0,7159.Q17EP7,7159.Q17GI1,7159.Q17H53","AAEL005895,AAEL014519,AAEL012599,AAEL012603,AAEL012604,AAEL009739,AAEL008622,AAEL006038,AAEL004715,AAEL003845,AAEL003731,AAEL003013,AAEL002787","GO Biological Process","immune","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0070936","Protein K48-linked ubiquitination",3,14,1.15,0.36,0.0457,"7159.Q16LM2,7159.Q16LM4,7159.Q16LM5","AAEL012599,AAEL012603,AAEL012604","GO Biological Process","immune","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0002252","Immune effector process",5,55,0.77,0.33,0.047,"7159.Q16FU0,7159.Q16XT3,7159.Q16XW4,7159.Q17C39,7159.Q17F37","AAEL014636,AAEL008773,AAEL008739,AAEL004717,AAEL003587","GO Biological Process","immune","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0031594","Neuromuscular junction",10,96,0.83,0.67,0.0013,"7159.Q0IGG1,7159.Q16HN0,7159.Q16JK2,7159.Q16M53,7159.Q16M54,7159.Q16PP6,7159.Q16XQ1,7159.Q17M42,7159.Q17NP7,7159.Q17NP8","AAEL000405,AAEL013969,AAEL013308,AAEL012420,AAEL012416,AAEL011565,AAEL008816,AAEL001104,AAEL000620,AAEL000624","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0036477","Somatodendritic compartment",17,306,0.56,0.58,0.0013,"7159.J9HSS4,7159.Q0IFC5,7159.Q0IGG1,7159.Q16FV7,7159.Q16JK2,7159.Q16JU1,7159.Q16LM2,7159.Q16LM4,7159.Q16LM5,7159.Q16TX6,7159.Q16X05,7159.Q16Y82,7159.Q172A2,7159.Q17C39,7159.Q17FH9,7159.Q17K95,7159.Q17M42","GPRgr39e,AAEL005895,AAEL000405,AAEL014620,AAEL013308,AAEL013216,AAEL012599,AAEL012603,AAEL012604,AAEL010093,GPRCAL3,AAEL008622,AAEL007470,AAEL004717,AAEL003416,AAEL001760,AAEL001104","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0043025","Neuronal cell body",13,162,0.72,0.63,0.0013,"7159.J9HSS4,7159.Q0IFC5,7159.Q0IGG1,7159.Q16FV7,7159.Q16JK2,7159.Q16LM2,7159.Q16LM4,7159.Q16LM5,7159.Q16X05,7159.Q172A2,7159.Q17C39,7159.Q17FH9,7159.Q17K95","GPRgr39e,AAEL005895,AAEL000405,AAEL014620,AAEL013308,AAEL012599,AAEL012603,AAEL012604,GPRCAL3,AAEL007470,AAEL004717,AAEL003416,AAEL001760","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0098793","Presynapse",13,187,0.66,0.61,0.0014,"7159.Q16JK2,7159.Q16M53,7159.Q16M54,7159.Q16ML6,7159.Q16PP6,7159.Q16WM9,7159.Q16XQ1,7159.Q16XT3,7159.Q172A2,7159.Q17FH9,7159.Q17M42,7159.Q17P38,7159.Q17P39","AAEL013308,AAEL012420,AAEL012416,AAEL012262,AAEL011565,AAEL009169,AAEL008816,AAEL008773,AAEL007470,AAEL003416,AAEL001104,AAEL000524,AAEL000479","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0042734","Presynaptic membrane",6,31,1.1,0.68,0.002,"7159.Q16JK2,7159.Q16PP6,7159.Q16XT3,7159.Q17FH9,7159.Q17P38,7159.Q17P39","AAEL013308,AAEL011565,AAEL008773,AAEL003416,AAEL000524,AAEL000479","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0045202","Synapse",17,362,0.49,0.48,0.004,"7159.Q0IGG1,7159.Q16HN0,7159.Q16JK2,7159.Q16M53,7159.Q16M54,7159.Q16ML6,7159.Q16PP6,7159.Q16WM9,7159.Q16XQ1,7159.Q16XT3,7159.Q172A2,7159.Q17FH9,7159.Q17M42,7159.Q17NP7,7159.Q17NP8,7159.Q17P38,7159.Q17P39","AAEL000405,AAEL013969,AAEL013308,AAEL012420,AAEL012416,AAEL012262,AAEL011565,AAEL009169,AAEL008816,AAEL008773,AAEL007470,AAEL003416,AAEL001104,AAEL000620,AAEL000624,AAEL000524,AAEL000479","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0097060","Synaptic membrane",8,87,0.78,0.53,0.0054,"7159.Q0IGG1,7159.Q16JK2,7159.Q16PP6,7159.Q16XT3,7159.Q17FH9,7159.Q17M42,7159.Q17P38,7159.Q17P39","AAEL000405,AAEL013308,AAEL011565,AAEL008773,AAEL003416,AAEL001104,AAEL000524,AAEL000479","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0071598","Neuronal ribonucleoprotein granule",4,13,1.3,0.59,0.0057,"7159.Q16M53,7159.Q16M54,7159.Q16NS4,7159.Q172A2","AAEL012420,AAEL012416,AAEL011870,AAEL007470","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0030424","Axon",14,291,0.5,0.42,0.0103,"7159.J9HSS4,7159.Q0IFC5,7159.Q16HN0,7159.Q16M53,7159.Q16M54,7159.Q16ML6,7159.Q16PP6,7159.Q16XQ1,7159.Q16Y82,7159.Q172A2,7159.Q17C39,7159.Q17FH9,7159.Q17GI1,7159.Q17M42","GPRgr39e,AAEL005895,AAEL013969,AAEL012420,AAEL012416,AAEL012262,AAEL011565,AAEL008816,AAEL008622,AAEL007470,AAEL004717,AAEL003416,AAEL003013,AAEL001104","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0043005","Neuron projection",21,571,0.38,0.39,0.0111,"7159.J9HSS4,7159.Q0IFC5,7159.Q16FV7,7159.Q16HN0,7159.Q16JU1,7159.Q16KP5,7159.Q16M53,7159.Q16M54,7159.Q16ML6,7159.Q16NS4,7159.Q16PP6,7159.Q16TX6,7159.Q16X05,7159.Q16XQ1,7159.Q16Y82,7159.Q172A2,7159.Q17C39,7159.Q17FH9,7159.Q17GI1,7159.Q17K95,7159.Q17M42","GPRgr39e,AAEL005895,AAEL014620,AAEL013969,AAEL013216,GPRALS3,AAEL012420,AAEL012416,AAEL012262,AAEL011870,AAEL011565,AAEL010093,GPRCAL3,AAEL008816,AAEL008622,AAEL007470,AAEL004717,AAEL003416,AAEL003013,AAEL001760,AAEL001104","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0043195","Terminal bouton",7,88,0.72,0.41,0.0204,"7159.Q16M53,7159.Q16M54,7159.Q16PP6,7159.Q16XQ1,7159.Q172A2,7159.Q17FH9,7159.Q17M42","AAEL012420,AAEL012416,AAEL011565,AAEL008816,AAEL007470,AAEL003416,AAEL001104","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0150034","Distal axon",8,139,0.58,0.32,0.0431,"7159.Q16M53,7159.Q16M54,7159.Q16PP6,7159.Q16XQ1,7159.Q172A2,7159.Q17C39,7159.Q17FH9,7159.Q17M42","AAEL012420,AAEL012416,AAEL011565,AAEL008816,AAEL007470,AAEL004717,AAEL003416,AAEL001104","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","MAP-9006934","Signaling by Receptor Tyrosine Kinases",18,291,0.61,0.59,0.0015,"7159.O16110,7159.Q0IE98,7159.Q0IE99,7159.Q0IGG1,7159.Q16F50,7159.Q16G52,7159.Q16IP4,7159.Q16JK2,7159.Q16KJ5,7159.Q16KZ4,7159.Q16LU2,7159.Q16P71,7159.Q16UZ9,7159.Q16XW4,7159.Q179Z3,7159.Q17CF0,7159.Q17GQ0,7159.Q1HQI4","AAEL000291,AAEL012979,AAEL012977,AAEL000405,AAEL014896,AAEL014519,AAEL013596,AAEL013308,AAEL012972,AAEL012823,AAEL012517,TOLL9B,AAEL009739,AAEL008739,AAEL005448,AAEL004586,AAEL002945,AAEL012819","Reactome Pathway","immune","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","MAP-1250342","PI3K events in ERBB4 signaling",4,5,1.72,0.65,0.0041,"7159.Q0IE98,7159.Q0IE99,7159.Q16IP4,7159.Q16LU2","AAEL012979,AAEL012977,AAEL013596,AAEL012517","Reactome Pathway","immune","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","MAP-1963642","PI3K events in ERBB2 signaling",4,5,1.72,0.65,0.0041,"7159.Q0IE98,7159.Q0IE99,7159.Q16IP4,7159.Q16LU2","AAEL012979,AAEL012977,AAEL013596,AAEL012517","Reactome Pathway","immune","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","MAP-1250196","SHC1 events in ERBB2 signaling",4,8,1.51,0.61,0.0056,"7159.Q0IE98,7159.Q0IE99,7159.Q16LU2,7159.Q16XW4","AAEL012979,AAEL012977,AAEL012517,AAEL008739","Reactome Pathway","immune","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","MAP-5654741","Signaling by FGFR3",6,32,1.09,0.58,0.0056,"7159.Q16G52,7159.Q16IP4,7159.Q16KJ5,7159.Q16KZ4,7159.Q16UZ9,7159.Q16XW4","AAEL014519,AAEL013596,AAEL012972,AAEL012823,AAEL009739,AAEL008739","Reactome Pathway","immune","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","MAP-1250347","SHC1 events in ERBB4 signaling",4,10,1.42,0.55,0.0088,"7159.Q0IE98,7159.Q0IE99,7159.Q16LU2,7159.Q16XW4","AAEL012979,AAEL012977,AAEL012517,AAEL008739","Reactome Pathway","immune","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","MAP-181430","Norepinephrine Neurotransmitter Release Cycle",6,42,0.97,0.47,0.0137,"7159.Q16XQ1,7159.Q17CJ4,7159.Q17CP3,7159.Q17P38,7159.Q17P39,7159.Q17P40","AAEL008816,AAEL004559,AAEL004464,AAEL000524,AAEL000479,AAEL000481","Reactome Pathway","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GOCC:0031594","Neuromuscular junction",8,67,0.89,0.57,0.0044,"7159.Q0IGG1,7159.Q16HN0,7159.Q16JK2,7159.Q16M53,7159.Q16M54,7159.Q16PP6,7159.Q17NP7,7159.Q17NP8","AAEL000405,AAEL013969,AAEL013308,AAEL012420,AAEL012416,AAEL011565,AAEL000620,AAEL000624","Subcellular Location","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GOCC:0042734","Presynaptic membrane",6,22,1.25,0.62,0.0044,"7159.Q16JK2,7159.Q16PP6,7159.Q16XT3,7159.Q17FH9,7159.Q17P38,7159.Q17P39","AAEL013308,AAEL011565,AAEL008773,AAEL003416,AAEL000524,AAEL000479","Subcellular Location","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GOCC:0045202","Synapse",17,309,0.56,0.5,0.0044,"7159.Q0IGG1,7159.Q16HN0,7159.Q16JK2,7159.Q16M53,7159.Q16M54,7159.Q16ML6,7159.Q16PP6,7159.Q16WM9,7159.Q16XQ1,7159.Q16XT3,7159.Q17FH9,7159.Q17M42,7159.Q17NP7,7159.Q17NP8,7159.Q17P38,7159.Q17P39,7159.Q17P40","AAEL000405,AAEL013969,AAEL013308,AAEL012420,AAEL012416,AAEL012262,AAEL011565,AAEL009169,AAEL008816,AAEL008773,AAEL003416,AAEL001104,AAEL000620,AAEL000624,AAEL000524,AAEL000479,AAEL000481","Subcellular Location","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GOCC:0098793","Presynapse",12,139,0.75,0.55,0.0044,"7159.Q16JK2,7159.Q16M53,7159.Q16M54,7159.Q16ML6,7159.Q16PP6,7159.Q16WM9,7159.Q16XQ1,7159.Q16XT3,7159.Q17FH9,7159.Q17P38,7159.Q17P39,7159.Q17P40","AAEL013308,AAEL012420,AAEL012416,AAEL012262,AAEL011565,AAEL009169,AAEL008816,AAEL008773,AAEL003416,AAEL000524,AAEL000479,AAEL000481","Subcellular Location","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GOCC:0048788","Cytoskeleton of presynaptic active zone",4,9,1.46,0.6,0.0058,"7159.Q16JK2,7159.Q16ML6,7159.Q17P38,7159.Q17P39","AAEL013308,AAEL012262,AAEL000524,AAEL000479","Subcellular Location","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GOCC:0043025","Neuronal cell body",8,85,0.79,0.49,0.0096,"7159.Q0IFC5,7159.Q0IGG1,7159.Q16JK2,7159.Q16LM2,7159.Q16LM4,7159.Q16LM5,7159.Q16X05,7159.Q17FH9","AAEL005895,AAEL000405,AAEL013308,AAEL012599,AAEL012603,AAEL012604,GPRCAL3,AAEL003416","Subcellular Location","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GOCC:0048786","Presynaptic active zone",5,32,1.01,0.43,0.021,"7159.Q16JK2,7159.Q16ML6,7159.Q17P38,7159.Q17P39,7159.Q17P40","AAEL013308,AAEL012262,AAEL000524,AAEL000479,AAEL000481","Subcellular Location","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GOCC:0097060","Synaptic membrane",7,82,0.75,0.37,0.0329,"7159.Q0IGG1,7159.Q16JK2,7159.Q16PP6,7159.Q16XT3,7159.Q17FH9,7159.Q17P38,7159.Q17P39","AAEL000405,AAEL013308,AAEL011565,AAEL008773,AAEL003416,AAEL000524,AAEL000479","Subcellular Location","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes albopictus","aal-mir-2a-3p","CL:855","Downregulation of ERBB2:ERBB3 signaling, and AKT-mediated inactivation of FOXO1A",3,8,2.17,0.79,0.0073,"7160.A0A182GFE7,7160.A0A182GV58,7160.A0A182H6G9","RP20_CCG008969,RP20_CCG016309,RP20_CCG022742","Local Network Cluster String","immune","stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"Aedes albopictus","aal-mir-33b-5p","MAP-5663205","Infectious disease",3,36,1.76,0.74,0.0159,"7160.A0A182GDI3,7160.A0A182GX30,7160.A0A182H3T2","RP20_CCG008046,RP20_CCG017381,RP20_CCG021138","Reactome Pathway","immune","stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"Aedes albopictus","aal-mir-87","GO:0033554","Cellular response to stress",11,637,0.61,0.36,0.0318,"7160.A0A023ER47,7160.A0A182G1N5,7160.A0A182G786,7160.A0A182GE93,7160.A0A182GFQ8,7160.A0A182GUY8,7160.A0A182GX42,7160.A0A182GYJ7,7160.A0A182H0D2,7160.A0A182HAX7,7160.A0A182HDQ9","RP20_CCG004430,RP20_CCG000855,RP20_CCG004462,RP20_CCG005310,RP20_CCG009132,RP20_CCG016202,RP20_CCG017400,RP20_CCG018205,RP20_CCG019170,RP20_CCG025574,RP20_CCG027398","GO Biological Process","immune","stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"Aedes albopictus","aal-mir-87","GO:1901700","Response to oxygen-containing compound",8,317,0.78,0.39,0.0318,"7160.A0A182G4J4,7160.A0A182GCM0,7160.A0A182GE93,7160.A0A182GFQ8,7160.A0A182GYJ7,7160.A0A182H540,7160.A0A182HAX7,7160.A0A182HEJ7","RP20_CCG002759,RP20_CCG007587,RP20_CCG005310,RP20_CCG009132,RP20_CCG018205,RP20_CCG021891,RP20_CCG025574,RP20_CCG027949","GO Biological Process","co2","stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"Aedes albopictus","aal-mir-87","GO:0007406","Negative regulation of neuroblast proliferation",3,22,1.51,0.45,0.0369,"7160.A0A182G7S2,7160.A0A182GX42,7160.A0A182H4D2","RP20_CCG004782,RP20_CCG017400,RP20_CCG028366","GO Biological Process","neuro","stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"Aedes albopictus","aal-mir-190-5p","MAP-428157","Sphingolipid metabolism",6,91,1.08,0.64,0.004,"7160.A0A182G2J8,7160.A0A182G7B7,7160.A0A182GLI1,7160.A0A182GMS9,7160.A0A182GNS9,7160.A0A182GSW1","RP20_CCG001475,RP20_CCG004530,RP20_CCG012000,RP20_CCG012629,RP20_CCG013105,RP20_CCG015146","Reactome Pathway","phospholipid","stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"Aedes albopictus","aal-mir-622","MAP-194002","Glucocorticoid biosynthesis",3,26,1.45,0.44,0.0401,"7160.A0A182GJU2,7160.A0A182H4Q1,7160.A0A182H581","RP20_CCG011177,RP20_CCG021653,RP20_CCG021961","Reactome Pathway","immune","stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"Aedes albopictus","aal-mir-622","MAP-168249","Innate Immune System",12,990,0.47,0.3,0.0492,"7160.A0A023EFH1,7160.A0A023ER33,7160.A0A182GCX7,7160.A0A182GJU2,7160.A0A182GMS9,7160.A0A182GP17,7160.A0A182GWN6,7160.A0A182GYJ7,7160.A0A182H213,7160.A0A182H4D2,7160.A0A182H4Q1,7160.A0A182H581","RP20_CCG013111,RP20_CCG009155,RP20_CCG007750,RP20_CCG011177,RP20_CCG012629,RP20_CCG013225,RP20_CCG017164,RP20_CCG018205,RP20_CCG020159,RP20_CCG028366,RP20_CCG021653,RP20_CCG021961","Reactome Pathway","immune","stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"Aedes albopictus","aal-mir-4110-5p","MAP-6798695","Neutrophil degranulation",11,724,0.79,0.64,0.0015,"7160.A0A023EFH1,7160.A0A023ETP2,7160.A0A182GFT8,7160.A0A182GMS9,7160.A0A182GP17,7160.A0A182H4D2,7160.A0A182H4Q1,7160.A0A182H581,7160.A0A182H5W3,7160.A0A182H858,7160.A0A182H9T5","RP20_CCG013111,RP20_CCG000247,RP20_CCG009169,RP20_CCG012629,RP20_CCG013225,RP20_CCG028366,RP20_CCG021653,RP20_CCG021961,RP20_CCG022363,RP20_CCG023814,RP20_CCG024898","Reactome Pathway","immune","stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"Aedes albopictus","aal-mir-4110-5p","MAP-168249","Innate Immune System",12,990,0.69,0.56,0.0022,"7160.A0A023EFH1,7160.A0A023ETP2,7160.A0A182G9G7,7160.A0A182GFT8,7160.A0A182GMS9,7160.A0A182GP17,7160.A0A182H4D2,7160.A0A182H4Q1,7160.A0A182H581,7160.A0A182H5W3,7160.A0A182H858,7160.A0A182H9T5","RP20_CCG013111,RP20_CCG000247,RP20_CCG005741,RP20_CCG009169,RP20_CCG012629,RP20_CCG013225,RP20_CCG028366,RP20_CCG021653,RP20_CCG021961,RP20_CCG022363,RP20_CCG023814,RP20_CCG024898","Reactome Pathway","immune","stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"Aedes albopictus","aal-mir-4110-5p","MAP-168256","Immune System",13,1470,0.55,0.39,0.0156,"7160.A0A023EFH1,7160.A0A023ETP2,7160.A0A182G9G7,7160.A0A182GFT8,7160.A0A182GMS9,7160.A0A182GP17,7160.A0A182GSS4,7160.A0A182H4D2,7160.A0A182H4Q1,7160.A0A182H581,7160.A0A182H5W3,7160.A0A182H858,7160.A0A182H9T5","RP20_CCG013111,RP20_CCG000247,RP20_CCG005741,RP20_CCG009169,RP20_CCG012629,RP20_CCG013225,RP20_CCG015087,RP20_CCG028366,RP20_CCG021653,RP20_CCG021961,RP20_CCG022363,RP20_CCG023814,RP20_CCG024898","Reactome Pathway","immune","stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
