species,mirna,enrichment_fdr,n_genes,pathway_genes,fold_enrichment,pathway,url,genes,dataset,category_of_interest,enrichment_method,protein_db,taxon_id,assembly_name,ensembl_id
Aedes albopictus,aal-mir-276-5p,0.00233167,29,4537,1.80777052,GO:0003824 catalytic activity,http://amigo.geneontology.org/amigo/term/GO:0003824,RP20_CCG001707 RP20_CCG002156.2 CCG002289.1 RP20_CCG002747 RP20_CCG003693 CCG004244.1 CCG007410.1 RP20_CCG007416 RP20_CCG007786 CCG008772.1 CCG009771.2 RP20_CCG010842 CCG012365.1 RP20_CCG013127 RP20_CCG015580 RP20_CCG015806 RP20_CCG017781 RP20_CCG020479 CCG020574.1 RP20_CCG020662 RP20_CCG020763 CCG021115.1 RP20_CCG021374 RP20_CCG022500 RP20_CCG024906 CCG027115.1 RP20_CCG027349 RP20_CCG027396 RP20_CCG027910,GO Molecular Function,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-281-3p,8.75E-04,2,3,324.722222,GO:0004591 oxoglutarate dehydrogenase (succinyl-transferring) activity,http://amigo.geneontology.org/amigo/term/GO:0004591,CCG004244.1 CCG009771.2,GO Molecular Function,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-281-3p,8.75E-04,2,4,243.541667,GO:0030976 thiamine pyrophosphate binding,http://amigo.geneontology.org/amigo/term/GO:0030976,CCG004244.1 CCG009771.2,GO Molecular Function,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-281-3p,8.75E-04,2,4,243.541667,GO:0050997 quaternary ammonium group binding,http://amigo.geneontology.org/amigo/term/GO:0050997,CCG004244.1 CCG009771.2,GO Molecular Function,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-281-3p,2.29E-03,2,7,139.166667,GO:0016624 oxidoreductase activity acting on the aldehyde or oxo group of donors disulfide as accept,http://amigo.geneontology.org/amigo/term/GO:0016624,CCG004244.1 CCG009771.2,GO Molecular Function,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-424-3p,0.00182874,2,4,230.723684,GO:0061617 MICOS complex,http://amigo.geneontology.org/amigo/term/GO:0061617,RP20_CCG013111 CCG013807.1,GO Cellular Component,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-424-3p,0.00182874,2,7,131.842105,GO:0031304 intrinsic component of mitochondrial inner membrane,http://amigo.geneontology.org/amigo/term/GO:0031304,RP20_CCG013111 CCG013807.1,GO Cellular Component,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-424-3p,0.00182874,2,8,115.361842,GO:0032592 integral component of mitochondrial membrane,http://amigo.geneontology.org/amigo/term/GO:0032592,RP20_CCG013111 CCG013807.1,GO Cellular Component,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-622,3.14E-03,30,2068,2.29167756,GO:0044260 cellular macromolecule metabolic proc.,http://amigo.geneontology.org/amigo/term/GO:0044260,RP20_CCG001108 RP20_CCG001347 RP20_CCG003693 RP20_CCG004593 RP20_CCG004693 RP20_CCG005377 RP20_CCG006265 CCG006713.1 RP20_CCG007211 RP20_CCG007238 RP20_CCG007284.3 CCG007520.1 RP20_CCG008498 CCG008622.1 RP20_CCG009151 RP20_CCG009737 RP20_CCG011177 CCG012365.1 CCG012762.1 RP20_CCG017609.3 CCG020002.2 CCG020152.1 RP20_CCG020334 RP20_CCG021651 CCG021652.1 RP20_CCG023468 RP20_CCG024906 RP20_CCG025542 RP20_CCG027730 CCG028398.1,GO Biologically Process,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-622,0.00491578,3,17,27.8775835,GO:0005347 ATP transmembrane transporter activity,http://amigo.geneontology.org/amigo/term/GO:0005347,CCG010630.1 CCG012319.1 CCG027460.1,GO Molecular Function,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-622,4.92E-03,3,19,24.943101,GO:0000295 adenine nucleotide transmembrane transporter activity,http://amigo.geneontology.org/amigo/term/GO:0000295,CCG010630.1 CCG012319.1 CCG027460.1,GO Molecular Function,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-622,0.00491578,3,19,24.943101,GO:0005346 purine ribonucleotide transmembrane transporter activity,http://amigo.geneontology.org/amigo/term/GO:0005346,CCG010630.1 CCG012319.1 CCG027460.1,GO Molecular Function,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-622,0.00491578,3,19,24.943101,GO:0015216 purine nucleotide transmembrane transporter activity,http://amigo.geneontology.org/amigo/term/GO:0015216,CCG010630.1 CCG012319.1 CCG027460.1,GO Molecular Function,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-622,0.00491578,3,19,24.943101,GO:0015605 organophosphate ester transmembrane transporter activity,http://amigo.geneontology.org/amigo/term/GO:0015605,CCG010630.1 CCG012319.1 CCG027460.1,GO Molecular Function,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-622,5.94E-03,3,21,22.5675676,GO:0008514 organic anion transmembrane transporter activity,http://amigo.geneontology.org/amigo/term/GO:0008514,CCG010630.1 CCG012319.1 CCG027460.1,GO Molecular Function,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-622,0.00750326,3,28,16.9256757,GO:0015932 nucleobase-containing compound transmembrane transporter activity,http://amigo.geneontology.org/amigo/term/GO:0015932,CCG010630.1 CCG012319.1 CCG027460.1,GO Molecular Function,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-622,0.00750326,3,28,16.9256757,GO:1901505 carbohydrate derivative transmembrane transporter activity,http://amigo.geneontology.org/amigo/term/GO:1901505,CCG010630.1 CCG012319.1 CCG027460.1,GO Molecular Function,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-622,0.00491578,4,43,14.6951603,GO:0004867 serine-type endopeptidase inhibitor activity,http://amigo.geneontology.org/amigo/term/GO:0004867,RP20_CCG001347 RP20_CCG011177 RP20_CCG021651 CCG021652.1,GO Molecular Function,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-622,0.0065091,4,55,11.4889435,GO:0004866 endopeptidase inhibitor activity,http://amigo.geneontology.org/amigo/term/GO:0004866,RP20_CCG001347 RP20_CCG011177 RP20_CCG021651 CCG021652.1,GO Molecular Function,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-622,0.0065091,4,55,11.4889435,GO:0061135 endopeptidase regulator activity,http://amigo.geneontology.org/amigo/term/GO:0061135,RP20_CCG001347 RP20_CCG011177 RP20_CCG021651 CCG021652.1,GO Molecular Function,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-622,0.00676035,4,58,10.8946878,GO:0030414 peptidase inhibitor activity,http://amigo.geneontology.org/amigo/term/GO:0030414,RP20_CCG001347 RP20_CCG011177 RP20_CCG021651 CCG021652.1,GO Molecular Function,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-622,7.14E-03,4,60,10.5315315,GO:0061134 peptidase regulator activity,http://amigo.geneontology.org/amigo/term/GO:0061134,RP20_CCG001347 RP20_CCG011177 RP20_CCG021651 CCG021652.1,GO Molecular Function,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-622,7.50E-03,4,63,10.03003,GO:0008509 anion transmembrane transporter activity,http://amigo.geneontology.org/amigo/term/GO:0008509,CCG010630.1 RP20_CCG012061 CCG012319.1 CCG027460.1,GO Molecular Function,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-622,9.42E-03,4,69,9.15785351,GO:0004857 enzyme inhibitor activity,http://amigo.geneontology.org/amigo/term/GO:0004857,RP20_CCG001347 RP20_CCG011177 RP20_CCG021651 CCG021652.1,GO Molecular Function,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-622,6.76E-03,5,103,7.66859092,GO:0003887 DNA-directed DNA polymerase activity,http://amigo.geneontology.org/amigo/term/GO:0003887,RP20_CCG007211 RP20_CCG007238 CCG012365.1 RP20_CCG023468 RP20_CCG024906,GO Molecular Function,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-622,3.86E-03,9,240,5.92398649,GO:0140097 catalytic activity acting on DNA,http://amigo.geneontology.org/amigo/term/GO:0140097,RP20_CCG004593 RP20_CCG005377 RP20_CCG007211 RP20_CCG007238 RP20_CCG008498 CCG008622.1 CCG012365.1 RP20_CCG023468 RP20_CCG024906,GO Molecular Function,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-970-3p,0.0011694,4,95,27.3450292,GO:0010646 reg. of cell communication,http://amigo.geneontology.org/amigo/term/GO:0010646,RP20_CCG002728.2 RP20_CCG010187.2 RP20_CCG013505 RP20_CCG023649,GO Biological Process,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-970-3p,0.0011694,4,97,26.7812142,GO:0023051 reg. of signaling,http://amigo.geneontology.org/amigo/term/GO:0023051,RP20_CCG002728.2 RP20_CCG010187.2 RP20_CCG013505 RP20_CCG023649,GO Biological Process,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-976-5p,0.0011694,4,95,27.3450292,GO:0010646 reg. of cell communication,http://amigo.geneontology.org/amigo/term/GO:0010646,RP20_CCG002728.2 RP20_CCG010187.2 RP20_CCG013505 RP20_CCG023649,GO Biological Process,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-976-5p,0.0011694,4,97,26.7812142,GO:0023051 reg. of signaling,http://amigo.geneontology.org/amigo/term/GO:0023051,RP20_CCG002728.2 RP20_CCG010187.2 RP20_CCG013505 RP20_CCG023649,GO Biological Process,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-993-3p,0.00269912,2,5,200.4,GO:0003997 acyl-CoA oxidase activity,http://amigo.geneontology.org/amigo/term/GO:0003997,RP20_CCG008617.2 RP20_CCG013836.3,GO Molecular Function,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-993-3p,0.00282697,2,7,143.142857,GO:0016634 oxidoreductase activity acting on the CH-CH group of donors oxygen as acceptor,http://amigo.geneontology.org/amigo/term/GO:0016634,RP20_CCG008617.2 RP20_CCG013836.3,GO Molecular Function,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-998,0.00011559,2,4,674.423077,GO:0051018 protein kinase A binding,http://amigo.geneontology.org/amigo/term/GO:0051018,CCG011501.1 CCG015621.1,GO Molecular Function,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-1767,0.00028699,2,3,449.615385,GO:0004591 oxoglutarate dehydrogenase (succinyl-transferring) activity,http://amigo.geneontology.org/amigo/term/GO:0004591,CCG004244.1 CCG009771.2,GO Molecular Function,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-1767,0.00028699,2,4,337.211538,GO:0030976 thiamine pyrophosphate binding,http://amigo.geneontology.org/amigo/term/GO:0030976,CCG004244.1 CCG009771.2,GO Molecular Function,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-1767,0.00028699,2,4,337.211538,GO:0050997 quaternary ammonium group binding,http://amigo.geneontology.org/amigo/term/GO:0050997,CCG004244.1 CCG009771.2,GO Molecular Function,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-1767,0.0007513,2,7,192.692308,GO:0016624 oxidoreductase activity acting on the aldehyde or oxo group of donors disulfide as accept,http://amigo.geneontology.org/amigo/term/GO:0016624,CCG004244.1 CCG009771.2,GO Molecular Function,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-1767,0.00433527,2,18,74.9358974,GO:0017018 myosin phosphatase activity,http://amigo.geneontology.org/amigo/term/GO:0017018,RP20_CCG003693 CCG007988.1,GO Molecular Function,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-1767,0.0049451,2,21,64.2307692,GO:1901681 sulfur compound binding,http://amigo.geneontology.org/amigo/term/GO:1901681,CCG004244.1 CCG009771.2,GO Molecular Function,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-1767,0.00652999,2,26,51.8786982,GO:0004722 protein serine/threonine phosphatase activity,http://amigo.geneontology.org/amigo/term/GO:0004722,RP20_CCG003693 CCG007988.1,GO Molecular Function,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-1951,0.00025375,3,18,108.240741,GO:0034219 carbohydrate transmembrane transport,http://amigo.geneontology.org/amigo/term/GO:0034219,RP20_CCG011827 CCG011829.1 CCG016755.1,GO Biological Process,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-1951,0.00050416,3,28,69.5833333,GO:0008643 carbohydrate transport,http://amigo.geneontology.org/amigo/term/GO:0008643,RP20_CCG011827 CCG011829.1 CCG016755.1,GO Biological Process,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-1951,7.98E-05,3,18,108.240741,GO:0015144 carbohydrate transmembrane transporter activity,http://amigo.geneontology.org/amigo/term/GO:0015144,RP20_CCG011827 CCG011829.1 CCG016755.1,GO Molecular Function,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-1951,7.98E-05,3,18,108.240741,GO:0051119 sugar transmembrane transporter activity,http://amigo.geneontology.org/amigo/term/GO:0051119,RP20_CCG011827 CCG011829.1 CCG016755.1,GO Molecular Function,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-1951,0.00292934,2,17,76.4052288,GO:0005347 ATP transmembrane transporter activity,http://amigo.geneontology.org/amigo/term/GO:0005347,CCG010630.1 CCG012319.1,GO Molecular Function,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-1951,0.00292934,2,19,68.3625731,GO:0000295 adenine nucleotide transmembrane transporter activity,http://amigo.geneontology.org/amigo/term/GO:0000295,CCG010630.1 CCG012319.1,GO Molecular Function,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-1951,0.00292934,2,19,68.3625731,GO:0005346 purine ribonucleotide transmembrane transporter activity,http://amigo.geneontology.org/amigo/term/GO:0005346,CCG010630.1 CCG012319.1,GO Molecular Function,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-1951,0.00292934,2,19,68.3625731,GO:0015216 purine nucleotide transmembrane transporter activity,http://amigo.geneontology.org/amigo/term/GO:0015216,CCG010630.1 CCG012319.1,GO Molecular Function,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-1951,0.00292934,2,19,68.3625731,GO:0015605 organophosphate ester transmembrane transporter activity,http://amigo.geneontology.org/amigo/term/GO:0015605,CCG010630.1 CCG012319.1,GO Molecular Function,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-1951,0.00319165,2,21,61.8518519,GO:0008514 organic anion transmembrane transporter activity,http://amigo.geneontology.org/amigo/term/GO:0008514,CCG010630.1 CCG012319.1,GO Molecular Function,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-1951,0.00466929,2,28,46.3888889,GO:0015932 nucleobase-containing compound transmembrane transporter activity,http://amigo.geneontology.org/amigo/term/GO:0015932,CCG010630.1 CCG012319.1,GO Molecular Function,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-1951,0.00466929,2,28,46.3888889,GO:1901505 carbohydrate derivative transmembrane transporter activity,http://amigo.geneontology.org/amigo/term/GO:1901505,CCG010630.1 CCG012319.1,GO Molecular Function,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-2796-3p,0.006053,2,9,59.040404,GO:0140326 ATPase-coupled intramembrane lipid transporter activity,http://amigo.geneontology.org/amigo/term/GO:0140326,RP20_CCG000855 CCG006730.1,GO Molecular Function,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-2796-3p,0.00593149,6,256,6.22691761,GO:0004672 protein kinase activity,http://amigo.geneontology.org/amigo/term/GO:0004672,RP20_CCG005310.2 RP20_CCG005741 CCG007520.1 RP20_CCG008414 RP20_CCG008785 RP20_CCG028043,GO Molecular Function,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-2796-3p,0.00875953,6,315,5.06060606,GO:0016773 phosphotransferase activity alcohol group as acceptor,http://amigo.geneontology.org/amigo/term/GO:0016773,RP20_CCG005310.2 RP20_CCG005741 CCG007520.1 RP20_CCG008414 RP20_CCG008785 RP20_CCG028043,GO Molecular Function,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-2796-3p,3.45E-03,10,631,4.2104884,GO:0016772 transferase activity transferring phosphorus-containing groups,http://amigo.geneontology.org/amigo/term/GO:0016772,RP20_CCG000451 RP20_CCG005310.2 RP20_CCG005741 CCG007520.1 RP20_CCG007708 RP20_CCG008414 RP20_CCG008785 RP20_CCG010352 RP20_CCG023468 RP20_CCG028043,GO Molecular Function,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-2796-3p,5.93E-03,11,867,3.37081892,GO:0008270 zinc ion binding,http://amigo.geneontology.org/amigo/term/GO:0008270,RP20_CCG000451 CCG002974.1 RP20_CCG004754 CCG006556.1 CCG007915.1 RP20_CCG010090 RP20_CCG018204 RP20_CCG018673 CCG021458.1 RP20_CCG022584 RP20_CCG028366,GO Molecular Function,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-2796-3p,8.75E-03,12,1152,2.76751894,GO:0046914 transition metal ion binding,http://amigo.geneontology.org/amigo/term/GO:0046914,RP20_CCG000451 CCG002974.1 RP20_CCG004754 CCG006556.1 CCG007915.1 RP20_CCG010090 CCG017036.1 RP20_CCG018204 RP20_CCG018673 CCG021458.1 RP20_CCG022584 RP20_CCG028366,GO Molecular Function,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-2796-3p,6.05E-03,14,1377,2.70119496,GO:0036094 small molecule binding,http://amigo.geneontology.org/amigo/term/GO:0036094,RP20_CCG000855 RP20_CCG004459.2 RP20_CCG005310.2 RP20_CCG005741 CCG006730.1 CCG007520.1 RP20_CCG008414 RP20_CCG008785 CCG017036.1 RP20_CCG018290 CCG023467.1 RP20_CCG023468 RP20_CCG024828.2 RP20_CCG028043,GO Molecular Function,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-2796-3p,7.70E-03,13,1281,2.69622454,GO:0043168 anion binding,http://amigo.geneontology.org/amigo/term/GO:0043168,RP20_CCG000855 RP20_CCG004459.2 RP20_CCG005310.2 RP20_CCG005741 CCG006730.1 CCG007520.1 RP20_CCG008414 RP20_CCG008785 CCG015582.1 CCG017036.1 CCG023467.1 RP20_CCG024828.2 RP20_CCG028043,GO Molecular Function,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-2796-3p,7.70E-03,13,1290,2.67741367,GO:0000166 nucleotide binding,http://amigo.geneontology.org/amigo/term/GO:0000166,RP20_CCG000855 RP20_CCG004459.2 RP20_CCG005310.2 RP20_CCG005741 CCG006730.1 CCG007520.1 RP20_CCG008414 RP20_CCG008785 RP20_CCG018290 CCG023467.1 RP20_CCG023468 RP20_CCG024828.2 RP20_CCG028043,GO Molecular Function,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-2796-3p,7.70E-03,13,1290,2.67741367,GO:1901265 nucleoside phosphate binding,http://amigo.geneontology.org/amigo/term/GO:1901265,RP20_CCG000855 RP20_CCG004459.2 RP20_CCG005310.2 RP20_CCG005741 CCG006730.1 CCG007520.1 RP20_CCG008414 RP20_CCG008785 RP20_CCG018290 CCG023467.1 RP20_CCG023468 RP20_CCG024828.2 RP20_CCG028043,GO Molecular Function,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-2796-3p,1.73E-03,21,2227,2.50530677,GO:0046872 metal ion binding,http://amigo.geneontology.org/amigo/term/GO:0046872,RP20_CCG000451 RP20_CCG000855 CCG002974.1 CCG003159.1 RP20_CCG004754 RP20_CCG005741 CCG006556.1 CCG006730.1 RP20_CCG007708 CCG007915.1 RP20_CCG010090 RP20_CCG012595 CCG017036.1 RP20_CCG018204 RP20_CCG018290 RP20_CCG018673 CCG021458.1 RP20_CCG022584 RP20_CCG023780.2 CCG026525.1 RP20_CCG028366,GO Molecular Function,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-2796-3p,1.73E-03,21,2238,2.49299293,GO:0043169 cation binding,http://amigo.geneontology.org/amigo/term/GO:0043169,RP20_CCG000451 RP20_CCG000855 CCG002974.1 CCG003159.1 RP20_CCG004754 RP20_CCG005741 CCG006556.1 CCG006730.1 RP20_CCG007708 CCG007915.1 RP20_CCG010090 RP20_CCG012595 CCG017036.1 RP20_CCG018204 RP20_CCG018290 RP20_CCG018673 CCG021458.1 RP20_CCG022584 RP20_CCG023780.2 CCG026525.1 RP20_CCG028366,GO Molecular Function,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-2796-3p,1.14E-04,30,3353,2.37711141,GO:0043167 ion binding,http://amigo.geneontology.org/amigo/term/GO:0043167,RP20_CCG000451 RP20_CCG000855 CCG002974.1 CCG003159.1 RP20_CCG004459.2 RP20_CCG004754 RP20_CCG005310.2 RP20_CCG005741 CCG006556.1 CCG006730.1 CCG007520.1 RP20_CCG007708 CCG007915.1 RP20_CCG008414 RP20_CCG008785 RP20_CCG010090 RP20_CCG012595 CCG015582.1 CCG017036.1 RP20_CCG018204 RP20_CCG018290 RP20_CCG018673 CCG021458.1 RP20_CCG022584 CCG023467.1 RP20_CCG023780.2 RP20_CCG024828.2 CCG026525.1 RP20_CCG028043 RP20_CCG028366,GO Molecular Function,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-2796-3p,4.89E-03,28,3951,1.88283749,GO:1901363 heterocyclic compound binding,http://amigo.geneontology.org/amigo/term/GO:1901363,RP20_CCG000451 RP20_CCG000855 RP20_CCG002318.4 RP20_CCG004459.2 RP20_CCG004754 RP20_CCG005310.2 RP20_CCG005741 CCG006556.1 CCG006730.1 CCG007463.1 CCG007520.1 RP20_CCG007708 CCG007915.1 RP20_CCG008414 RP20_CCG008785 RP20_CCG010090 CCG013663.1 RP20_CCG015609 CCG017036.1 CCG017793.1 RP20_CCG018204 RP20_CCG018290 RP20_CCG018673 RP20_CCG022584 CCG023467.1 RP20_CCG023468 RP20_CCG024828.2 RP20_CCG028043,GO Molecular Function,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-2796-3p,4.89E-03,28,3954,1.88140893,GO:0097159 organic cyclic compound binding,http://amigo.geneontology.org/amigo/term/GO:0097159,RP20_CCG000451 RP20_CCG000855 RP20_CCG002318.4 RP20_CCG004459.2 RP20_CCG004754 RP20_CCG005310.2 RP20_CCG005741 CCG006556.1 CCG006730.1 CCG007463.1 CCG007520.1 RP20_CCG007708 CCG007915.1 RP20_CCG008414 RP20_CCG008785 RP20_CCG010090 CCG013663.1 RP20_CCG015609 CCG017036.1 CCG017793.1 RP20_CCG018204 RP20_CCG018290 RP20_CCG018673 RP20_CCG022584 CCG023467.1 RP20_CCG023468 RP20_CCG024828.2 RP20_CCG028043,GO Molecular Function,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-2943,0.009914974,2,4,182.65625,GO:0045332 phospholipid translocation,http://amigo.geneontology.org/amigo/term/GO:0045332,RP20_CCG000855  CCG006730.1,GO Biological Process,phospholipid,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-2943,0.00178909,2,4,182.65625,GO:0061617 MICOS complex,http://amigo.geneontology.org/amigo/term/GO:0061617,RP20_CCG013111 CCG013807.1,GO Cellular Component,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
